St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",20y 172d,11 (2-0-9 18.18%),2 (0.18),←,
20,"Armitage, David",27y 285d,129 (51-1-77 39.92%),79 (0.61),←,
15,"Billings, Jack",20y 222d,26 (6-0-20 23.08%),21 (0.81),←,
27,"Bruce, Josh",23y 293d,47 (9-1-37 20.21%),59 (1.26),33 (8-1-24 25.76%),56 (1.70)
24,"Dempster, Sean",32y 67d,204 (98-3-103 48.77%),20 (0.10),150 (63-3-84 43.00%),12 (0.08)
7,"Dunstan, Luke",21y 58d,36 (10-1-25 29.17%),21 (0.58),←,
25,"Fisher, Sam",33y 261d,217 (119-5-93 55.99%),22 (0.10),←,
14,"Geary, Jarryn",27y 278d,121 (63-1-57 52.48%),21 (0.17),←,
19,"Gilbert, Sam",29y 221d,158 (89-5-64 57.91%),32 (0.20),←,
22,"Gresham, Jade",18y 216d,1 (0-0-1 0.00%),1 (1.00),←,
1,"Hickey, Tom",25y 21d,42 (9-1-32 22.62%),17 (0.40),30 (8-1-21 28.33%),12 (0.40)
13,"Lonie, Jack",19y 227d,18 (6-0-12 33.33%),15 (0.83),←,
11,"Montagna, Leigh",32y 146d,250 (131-5-114 53.40%),146 (0.58),←,
16,"Newnes, Jack",23y 32d,70 (19-1-50 27.86%),11 (0.16),←,
12,"Riewoldt, Nick",33y 162d,299 (146-6-147 49.83%),650 (2.17),←,
17,"Roberton, Dylan",24y 280d,85 (34-0-51 40.00%),11 (0.13),48 (12-0-36 25.00%),6 (0.13)
6,"Ross, Sebastian",22y 325d,38 (8-1-29 22.37%),5 (0.13),←,
5,"Savage, Shane",25y 82d,91 (49-1-41 54.40%),50 (0.55),35 (8-1-26 24.29%),13 (0.37)
3,"Steven, Jack",25y 365d,113 (40-2-71 36.28%),75 (0.66),←,
4,"Templeton, Eli",20y 221d,13 (4-0-9 30.77%),5 (0.38),←,
29,"Webster, Jimmy",22y 273d,40 (9-1-30 23.75%),2 (0.05),←,
44,"Weller, Maverick",24y 43d,69 (13-1-55 19.57%),20 (0.29),37 (7-1-29 20.27%),17 (0.46)
Totals,Totals,25y 94d,2078 (915-36-1127 44.03%),1285 (0.62),,
C,"Richardson, Alan",50y 315d,46 (10-1-35 22.83%),,45 (10-1-34 23.33%),
