Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",24y 133d,66 (26-1-39 40.15%),,←,
15,"Cook, Brayden",21y 299d,18 (7-1-10 41.67%),8 (0.44),←,
5,"Crouch, Matt",29y 21d,151 (79-2-70 52.98%),30 (0.20),←,
6,"Curtin, Daniel",19y 65d,2 (1-1-0 75.00%),,←,
12,"Dawson, Jordan",27y 33d,118 (52-1-65 44.49%),55 (0.47),54 (22-1-31 41.67%),21 (0.39)
32,"Fogarty, Darcy",24y 230d,88 (31-1-56 35.80%),129 (1.47),←,
34,"Himmelberg, Elliott",25y 343d,44 (16-1-27 37.50%),45 (1.02),←,
20,"Hinge, Mitch",25y 321d,52 (22-1-29 43.27%),5 (0.10),49 (20-1-28 41.84%),4 (0.08)
1,"Jones, Chayce",24y 119d,85 (28-1-56 33.53%),19 (0.22),←,
48,"Keane, Mark",24y 56d,18 (7-1-10 41.67%),,13 (6-1-6 50.00%),
2,"Keays, Ben",27y 79d,122 (38-1-83 31.56%),70 (0.57),92 (32-1-59 35.33%),59 (0.64)
29,"Laird, Rory",30y 135d,233 (116-2-115 50.21%),30 (0.13),←,
25,"McHenry, Ned",23y 304d,68 (25-1-42 37.50%),32 (0.47),←,
16,"Michalanney, Max",20y 76d,31 (14-1-16 46.77%),,←,
27,"Nankervis, Luke",20y 353d,10 (5-1-4 55.00%),,←,
43,"OBrien, Reilly",28y 266d,109 (42-1-66 38.99%),13 (0.12),←,
8,"Rachele, Josh",21y 31d,43 (17-1-25 40.70%),50 (1.16),←,
23,"Rankine, Izak",24y 19d,77 (28-2-47 37.66%),112 (1.45),29 (12-1-16 43.10%),55 (1.90)
38,"Sholl, Lachlan",24y 66d,60 (22-1-37 37.50%),17 (0.28),←,
33,"Smith, Brodie",32y 119d,255 (129-2-124 50.98%),71 (0.28),←,
14,"Soligo, Jake",21y 108d,46 (19-1-26 42.39%),18 (0.39),←,
13,"Walker, Taylor",34y 17d,268 (135-2-131 50.75%),626 (2.34),←,
24,"Worrell, Josh",23y 31d,26 (13-1-12 51.92%),,←,
Totals,Totals,25y 45d,1990 (872-28-1090 43.82%),1330 (0.67),,
C,"Nicks, Matthew",48y 365d,92 (32-1-59 35.33%),,←,
