Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",33y 83d,302 (159-2-141 52.98%),386 (1.28),110 (35-0-75 31.82%),124 (1.13)
15,"Currie, Daniel",28y 171d,9 (3-0-6 33.33%),5 (0.56),5 (0-0-5 0.00%),2 (0.40)
2,"Grant, Jarrad",28y 30d,95 (43-0-52 45.26%),94 (0.99),14 (1-0-13 7.14%),11 (0.79)
33,"Hall, Aaron",26y 269d,94 (32-1-61 34.57%),74 (0.79),←,
14,"Hallahan, Mitch",24y 347d,24 (4-0-20 16.67%),6 (0.25),18 (1-0-17 5.56%),4 (0.22)
1,"Hanley, Pearce",28y 263d,140 (41-0-99 29.29%),59 (0.42),11 (3-0-8 27.27%),1 (0.09)
5,"Harbrow, Jarrod",29y 18d,199 (77-2-120 39.20%),53 (0.27),129 (37-1-91 29.07%),32 (0.25)
38,"Joyce, Jesse",19y 353d,26 (8-0-18 30.77%),1 (0.04),←,
23,"Lemmens, Sean",22y 276d,68 (21-1-46 31.62%),15 (0.22),←,
19,"Lynch, Tom",24y 278d,121 (34-1-86 28.51%),234 (1.93),←,
44,"Macpherson, Darcy",19y 280d,9 (0-0-9 0.00%),4 (0.44),←,
4,"Martin, Jack",22y 188d,63 (19-1-43 30.95%),54 (0.86),←,
17,"May, Steven",25y 207d,103 (34-1-68 33.50%),17 (0.17),←,
18,"McKenzie, Trent",25y 124d,103 (29-0-74 28.16%),22 (0.21),←,
11,"Miller, Touk",21y 164d,57 (13-1-43 23.68%),17 (0.30),←,
3,"Rosa, Matt",30y 255d,199 (96-1-102 48.49%),44 (0.22),31 (9-0-22 29.03%),5 (0.16)
42,"Saad, Adam",23y 13d,45 (13-1-31 30.00%),3 (0.07),←,
36,"Schoenfeld, Josh",20y 33d,6 (1-0-5 16.67%),1 (0.17),←,
37,"Scrimshaw, Jack",18y 335d,3 (0-0-3 0.00%),,←,
6,"Sexton, Alex",23y 245d,74 (21-0-53 28.38%),43 (0.58),←,
43,"Spencer, Max",19y 305d,2 (0-0-2 0.00%),,←,
30,"Wright, Peter",20y 331d,39 (9-0-30 23.08%),55 (1.41),←,
Totals,Totals,24y 174d,1781 (657-12-1112 36.89%),1187 (0.67),,
C,"Eade, Rodney",59y 123d,377 (185-5-187 49.73%),,63 (16-1-46 26.19%),
