Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",22y 50d,9 (5-0-4 55.56%),4 (0.44),←,
3,"Bartram, Clint",22y 180d,78 (26-2-50 34.62%),14 (0.18),←,
43,"Bennell, Jamie",20y 69d,34 (10-0-24 29.41%),15 (0.44),←,
32,"Bruce, Cameron",30y 319d,222 (91-2-129 41.44%),210 (0.95),←,
36,"Davey, Aaron",27y 66d,139 (56-2-81 41.01%),147 (1.06),←,
14,"Dunn, Lynden",23y 93d,68 (22-1-45 33.09%),58 (0.85),←,
8,"Frawley, James",21y 329d,59 (18-1-40 31.36%),2 (0.03),←,
20,"Garland, Colin",22y 109d,38 (10-1-27 27.63%),3 (0.08),←,
18,"Green, Brad",29y 155d,218 (95-2-121 44.04%),288 (1.32),←,
40,"Jamar, Mark",27y 6d,93 (36-2-55 39.78%),40 (0.43),←,
11,"Johnson, Paul",26y 50d,69 (17-0-52 24.64%),20 (0.29),68 (16-0-52 23.53%),20 (0.29)
2,"Jones, Nathan",22y 207d,90 (23-2-65 26.67%),38 (0.42),←,
24,"Jurrah, Liam",21y 327d,15 (7-0-8 46.67%),32 (2.13),←,
28,"Macdonald, Joel",25y 309d,96 (53-1-42 55.73%),6 (0.06),16 (8-0-8 50.00%),
23,"McDonald, James",33y 314d,249 (103-1-145 41.57%),55 (0.22),←,
13,"McKenzie, Jordie",20y 55d,20 (8-1-11 42.50%),2 (0.10),←,
27,"Rivers, Jared",25y 301d,106 (43-2-61 41.51%),4 (0.04),←,
31,"Scully, Tom",19y 92d,19 (8-1-10 44.74%),4 (0.21),←,
12,"Sylvia, Colin",24y 280d,101 (35-1-65 35.15%),80 (0.79),←,
9,"Trengove, Jack",18y 347d,16 (6-1-9 40.63%),8 (0.50),←,
4,"Watts, Jack",19y 142d,16 (5-1-10 34.38%),11 (0.69),←,
33,"Wonaeamirri, Austin",21y 317d,24 (7-0-17 29.17%),30 (1.25),←,
Totals,Totals,23y 353d,1779 (684-24-1071 38.45%),1071 (0.60),,
C,"Bailey, Dean",43y 209d,64 (15-1-48 24.22%),,←,
