St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",27y 347d,138 (55-1-82 40.22%),84 (0.61),←,
27,"Bruce, Josh",23y 355d,56 (13-1-42 24.11%),79 (1.41),42 (12-1-29 29.76%),76 (1.81)
24,"Dempster, Sean",32y 129d,213 (102-3-108 48.59%),20 (0.09),159 (67-3-89 43.08%),12 (0.08)
7,"Dunstan, Luke",21y 120d,44 (14-1-29 32.95%),23 (0.52),←,
25,"Fisher, Sam",33y 323d,225 (123-5-97 55.78%),22 (0.10),←,
14,"Geary, Jarryn",27y 340d,130 (67-1-62 51.92%),21 (0.16),←,
19,"Gilbert, Sam",29y 283d,167 (93-5-69 57.19%),35 (0.21),←,
22,"Gresham, Jade",18y 278d,7 (3-0-4 42.86%),3 (0.43),←,
1,"Hickey, Tom",25y 83d,51 (13-1-37 26.47%),18 (0.35),39 (12-1-26 32.05%),13 (0.33)
32,"McCartin, Paddy",20y 39d,12 (4-0-8 33.33%),11 (0.92),←,
36,"McKenzie, Daniel",20y 11d,9 (4-0-5 44.44%),,←,
28,"Membrey, Tim",22y 2d,18 (7-1-10 41.67%),23 (1.28),17 (6-1-10 38.24%),23 (1.35)
11,"Montagna, Leigh",32y 208d,259 (135-5-119 53.09%),146 (0.56),←,
30,"Murdoch, Brodie",22y 128d,21 (4-1-16 21.43%),9 (0.43),←,
16,"Newnes, Jack",23y 94d,79 (23-1-55 29.75%),16 (0.20),←,
12,"Riewoldt, Nick",33y 224d,308 (150-6-152 49.68%),668 (2.17),←,
17,"Roberton, Dylan",24y 342d,90 (37-0-53 41.11%),11 (0.12),53 (15-0-38 28.30%),6 (0.11)
6,"Ross, Sebastian",23y 21d,47 (12-1-34 26.60%),6 (0.13),←,
5,"Savage, Shane",25y 144d,100 (53-1-46 53.50%),53 (0.53),44 (12-1-31 28.41%),16 (0.36)
40,"Sinclair, Jack",21y 106d,25 (8-0-17 32.00%),22 (0.88),←,
3,"Steven, Jack",26y 61d,122 (44-2-76 36.89%),81 (0.66),←,
44,"Weller, Maverick",24y 105d,78 (17-1-60 22.44%),29 (0.37),46 (11-1-34 25.00%),26 (0.57)
Totals,Totals,25y 170d,2199 (981-37-1181 44.61%),1380 (0.63),,
C,"Richardson, Alan",51y 11d,55 (14-1-40 26.36%),,54 (14-1-39 26.85%),
