Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",21y 195d,59 (18-1-40 31.36%),12 (0.20),←,
43,"Bennell, Jamie",19y 84d,16 (2-0-14 12.50%),2 (0.13),←,
25,"Cheney, Kyle",20y 5d,12 (1-0-11 8.33%),,←,
36,"Davey, Aaron",26y 81d,119 (48-1-70 40.76%),139 (1.17),←,
14,"Dunn, Lynden",22y 108d,52 (15-0-37 28.85%),36 (0.69),←,
8,"Frawley, James",20y 344d,40 (10-0-30 25.00%),1 (0.03),←,
40,"Jamar, Mark",26y 21d,73 (28-1-44 39.04%),28 (0.38),←,
39,"Jetta, Neville",19y 199d,15 (4-0-11 26.67%),7 (0.47),←,
2,"Jones, Nathan",21y 222d,70 (15-1-54 22.14%),29 (0.41),←,
48,"Jurrah, Liam",20y 342d,9 (3-0-6 33.33%),20 (2.22),←,
23,"McDonald, James",32y 329d,235 (97-1-137 41.49%),51 (0.22),←,
49,"McKenzie, Jordie",19y 70d,3 (0-0-3 0.00%),,←,
5,"McLean, Brock",23y 172d,94 (37-1-56 39.89%),39 (0.41),←,
7,"Miller, Brad",26y 55d,127 (43-1-83 34.25%),79 (0.62),←,
22,"Moloney, Brent",25y 214d,90 (33-1-56 37.22%),23 (0.26),67 (21-0-46 31.34%),17 (0.25)
10,"Morton, Cale",19y 224d,40 (6-0-34 15.00%),21 (0.52),←,
27,"Rivers, Jared",24y 316d,90 (38-1-51 42.78%),4 (0.04),←,
24,"Robertson, Russell",30y 279d,228 (105-1-122 46.27%),428 (1.88),←,
42,"Spencer, Jake",19y 325d,6 (0-0-6 0.00%),,←,
12,"Sylvia, Colin",23y 295d,87 (28-1-58 32.76%),64 (0.74),←,
31,"Wheatley, Paul",28y 140d,135 (62-0-73 45.93%),34 (0.25),←,
45,"Whelan, Matthew",29y 290d,150 (65-1-84 43.67%),15 (0.10),←,
Totals,Totals,23y 279d,1750 (658-12-1080 37.60%),1032 (0.59),,
C,"Bailey, Dean",42y 224d,44 (7-0-37 15.91%),,←,
