North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Archer, Jackson",6,2,6,12,,,,5.0,2.0,2.0,1.0,1.0,1.0,1.0,,7.0,4.0,1.0,,,,,84.0
30,"Comben, Charlie",5,5,5,10,,1.0,,1.0,3.0,1.0,1.0,5.0,,2.0,,4.0,6.0,,,4.0,,,96.0
4,"Corr, Aidan",7,2,1,8,,,,2.0,3.0,,,2.0,,,,2.0,4.0,1.0,,9.0,,,91.0
25,"Curtis, Paul",5,2,6,11,1,,,5.0,,,1.0,5.0,,2.0,,8.0,3.0,1.0,,1.0,,,72.0
9,"Davies-Uniacke, Luke",13,3,13,26,,1.0,,5.0,,4.0,3.0,2.0,1.0,,3.0,10.0,16.0,,,,,1.0,86.0
42,"Dawson, Kallan",5,1,3,8,,,,4.0,3.0,,2.0,,1.0,,,3.0,3.0,,,3.0,,,75.0
18 ↓,"Dawson, Wil",,,,,,,,,,,,,,,,,,,,,,,10.0
16,"Fisher, Zac",26,6,10,36,,,,,11.0,3.0,1.0,3.0,2.0,1.0,,7.0,19.0,,,1.0,2.0,,79.0
40 ↑,"Ford, Eddie",4,2,5,9,,1.0,,5.0,,,,1.0,,1.0,,7.0,2.0,,1.0,,,2.0,52.0
20,"Larkey, Nick",12,6,3,15,5,,,4.0,,3.0,,1.0,1.0,,2.0,4.0,10.0,1.0,2.0,1.0,,,100.0
11,"McDonald, Luke",7,4,3,10,,,,3.0,2.0,5.0,,,,,,6.0,3.0,2.0,,9.0,,1.0,86.0
32,"Pink, Toby",6,3,3,9,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,4.0,5.0,1.0,1.0,3.0,,,65.0
24,"Powell, Tom",12,4,6,18,,,,4.0,1.0,2.0,3.0,2.0,,2.0,,5.0,11.0,,,,,,75.0
8,"Scott, Bailey",8,2,8,16,,1.0,,6.0,5.0,1.0,4.0,1.0,2.0,,,8.0,9.0,,,2.0,,,86.0
3,"Sheezel, Harry",14,4,16,30,1,,,5.0,3.0,3.0,2.0,3.0,1.0,3.0,,12.0,16.0,,,,,4.0,90.0
14,"Shiels, Liam",6,3,8,14,,,,3.0,,,1.0,4.0,,2.0,,9.0,6.0,1.0,,2.0,2.0,,84.0
12,"Simpkin, Jy",18,5,10,28,2,,,7.0,2.0,7.0,5.0,3.0,3.0,,1.0,12.0,15.0,1.0,1.0,,1.0,,85.0
2,"Stephenson, Jaidyn",10,3,4,14,1,,,1.0,1.0,3.0,,5.0,,2.0,,4.0,10.0,,,,,,74.0
5,"Taylor, Curtis",6,1,1,7,,,,4.0,4.0,,1.0,1.0,1.0,,,2.0,6.0,,,,,,75.0
13,"Tucker, Darcy",16,5,5,21,,,,2.0,4.0,1.0,2.0,4.0,1.0,3.0,,4.0,15.0,,2.0,3.0,,,90.0
6,"Wardlaw, George",11,3,10,21,,,,7.0,1.0,3.0,10.0,2.0,4.0,,,15.0,7.0,,,2.0,1.0,,74.0
38,"Xerri, Tristan",10,4,9,19,,,32.0,10.0,3.0,3.0,9.0,6.0,6.0,3.0,,14.0,6.0,,,3.0,,1.0,84.0
44,"Zurhaar, Cameron",9,3,5,14,1,2.0,,3.0,,,1.0,3.0,2.0,1.0,,6.0,8.0,1.0,1.0,2.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,73,140,356,11,8.0,34.0,87.0,49.0,43.0,48.0,55.0,26.0,23.0,6.0,153.0,184.0,10.0,8.0,45.0,6.0,9.0,
Opposition,Opposition,175,66,134,309,8,17.0,48.0,62.0,31.0,58.0,30.0,55.0,23.0,26.0,,138.0,164.0,6.0,11.0,52.0,9.0,3.0,
