Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",22y 199d,39 (14-0-25 35.90%),10 (0.26),28 (11-0-17 39.29%),9 (0.32)
2,"Draper, Sam",24y 199d,48 (17-0-31 35.42%),21 (0.44),←,
22,"Durham, Sam",21y 280d,32 (14-0-18 43.75%),7 (0.22),←,
21,"Heppell, Dyson",30y 336d,218 (103-2-113 47.71%),67 (0.31),←,
19,"Hind, Nick",28y 239d,66 (28-0-38 42.42%),25 (0.38),45 (19-0-26 42.22%),8 (0.18)
23,"Jones, Harry",22y 49d,31 (16-0-15 51.61%),35 (1.13),←,
29,"Kelly, Jake",28y 84d,136 (60-1-75 44.49%),2 (0.01),26 (10-0-16 38.46%),1 (0.04)
4,"Langford, Kyle",26y 135d,112 (47-1-64 42.41%),86 (0.77),←,
15,"Laverde, Jayden",27y 3d,96 (42-0-54 43.75%),37 (0.39),←,
37,"Martin, Nic",22y 12d,26 (11-0-15 42.31%),25 (0.96),←,
1,"McGrath, Andrew",24y 317d,116 (56-1-59 48.71%),19 (0.16),←,
47,"Menzie, Jye",20y 169d,7 (5-0-2 71.43%),6 (0.86),←,
7,"Merrett, Zach",27y 194d,189 (81-2-106 43.39%),57 (0.30),←,
3,"Parish, Darcy",25y 264d,137 (56-1-80 41.24%),51 (0.37),←,
16,"Perkins, Archie",21y 20d,44 (19-0-25 43.18%),33 (0.75),←,
34,"Phillips, Andrew",31y 286d,66 (22-0-44 33.33%),26 (0.39),25 (16-0-9 64.00%),11 (0.44)
27,"Redman, Mason",25y 232d,85 (39-1-45 46.47%),14 (0.16),←,
14,"Ridley, Jordan",24y 177d,73 (31-1-41 43.15%),1 (0.01),←,
12,"Setterfield, Will",25y 69d,62 (26-0-36 41.94%),14 (0.23),5 (4-0-1 80.00%),2 (0.40)
9,"Shiel, Dylan",30y 37d,204 (88-4-112 44.12%),87 (0.43),69 (29-1-39 42.75%),23 (0.33)
11,"Snelling, Will",25y 252d,51 (25-1-25 50.00%),24 (0.47),50 (24-1-25 49.00%),23 (0.46)
25,"Stringer, Jake",28y 355d,175 (88-0-87 50.29%),310 (1.77),86 (40-0-46 46.51%),150 (1.74)
30,"Zerk-Thatcher, Brandon",24y 233d,33 (17-1-15 53.03%),,←,
Totals,Totals,25y 244d,2046 (905-16-1125 44.23%),957 (0.47),,
C,"Scott, Brad",46y 347d,216 (110-0-106 50.93%),,5 (4-0-1 80.00%),
