St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",20y 192d,12 (2-0-10 16.67%),2 (0.17),←,
20,"Armitage, David",27y 305d,132 (52-1-79 39.77%),81 (0.61),←,
15,"Billings, Jack",20y 242d,29 (7-0-22 24.14%),23 (0.79),←,
27,"Bruce, Josh",23y 313d,50 (10-1-39 21.00%),64 (1.28),36 (9-1-26 26.39%),61 (1.69)
24,"Dempster, Sean",32y 87d,207 (99-3-105 48.55%),20 (0.10),153 (64-3-86 42.81%),12 (0.08)
25,"Fisher, Sam",33y 281d,220 (120-5-95 55.68%),22 (0.10),←,
14,"Geary, Jarryn",27y 298d,124 (64-1-59 52.02%),21 (0.17),←,
19,"Gilbert, Sam",29y 241d,161 (90-5-66 57.45%),35 (0.22),←,
1,"Hickey, Tom",25y 41d,45 (10-1-34 23.33%),17 (0.38),33 (9-1-23 28.79%),12 (0.36)
9,"Lee, Tom",25y 105d,14 (2-0-12 14.29%),18 (1.29),←,
13,"Lonie, Jack",19y 247d,21 (7-0-14 33.33%),18 (0.86),←,
32,"McCartin, Paddy",19y 363d,9 (2-0-7 22.22%),6 (0.67),←,
41,"Minchington, Darren",22y 129d,12 (2-1-9 20.83%),14 (1.17),←,
11,"Montagna, Leigh",32y 166d,253 (132-5-116 53.16%),146 (0.58),←,
16,"Newnes, Jack",23y 52d,73 (20-1-52 28.08%),12 (0.16),←,
12,"Riewoldt, Nick",33y 182d,302 (147-6-149 49.67%),656 (2.17),←,
6,"Ross, Sebastian",22y 345d,41 (9-1-31 23.17%),5 (0.12),←,
5,"Savage, Shane",25y 102d,94 (50-1-43 53.72%),50 (0.53),38 (9-1-28 25.00%),13 (0.34)
40,"Sinclair, Jack",21y 64d,21 (6-0-15 28.57%),19 (0.90),←,
3,"Steven, Jack",26y 19d,116 (41-2-73 36.21%),78 (0.67),←,
4,"Templeton, Eli",20y 241d,14 (4-0-10 28.57%),6 (0.43),←,
44,"Weller, Maverick",24y 63d,72 (14-1-57 20.14%),24 (0.33),40 (8-1-31 21.25%),21 (0.52)
Totals,Totals,25y 136d,2022 (890-35-1097 44.02%),1337 (0.66),,
C,"Richardson, Alan",50y 335d,49 (11-1-37 23.47%),,48 (11-1-36 23.96%),
