North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
30,"Comben, Charlie",23y 336d,41 (9-1-31 23.17%),8 (0.20),←,
25,"Curtis, Paul",22y 109d,70 (10-0-60 14.29%),83 (1.19),←,
5,"Daniel, Caleb",28y 349d,206 (109-1-96 53.16%),49 (0.24),14 (4-1-9 32.14%),
28,"Darling, Jack",33y 8d,312 (161-2-149 51.92%),545 (1.75),14 (4-1-9 32.14%),13 (0.93)
9,"Davies-Uniacke, Luke",26y 13d,122 (25-2-95 21.31%),46 (0.38),←,
16,"Fisher, Zac",27y 6d,131 (38-1-92 29.39%),54 (0.41),24 (3-0-21 12.50%),1 (0.04)
46,"Hansen, Robert",21y 100d,15 (4-0-11 26.67%),5 (0.33),←,
17,"Hardeman, Riley",20y 114d,13 (3-1-9 26.92%),,←,
41,"Konstanty, Jacob",20y 224d,14 (4-1-9 32.14%),9 (0.64),←,
20,"Larkey, Nick",27y 15d,131 (27-2-102 21.37%),265 (2.02),←,
19,"Logue, Griffin",27y 69d,88 (32-1-55 36.93%),10 (0.11),24 (4-0-20 16.67%),1 (0.04)
11,"McDonald, Luke",30y 132d,217 (74-1-142 34.33%),18 (0.08),←,
10,"McKercher, Colby",20y 70d,30 (6-1-23 21.67%),8 (0.27),←,
2,"OSullivan, Finn",19y 22d,13 (4-1-8 34.62%),1 (0.08),←,
26,"Parker, Luke",32y 239d,307 (184-3-120 60.42%),223 (0.73),14 (4-1-9 32.14%),10 (0.71)
32,"Pink, Toby",26y 314d,23 (7-1-15 32.61%),7 (0.30),←,
24,"Powell, Tom",23y 111d,82 (13-2-67 17.07%),29 (0.35),←,
3,"Sheezel, Harry",20y 251d,58 (10-1-47 18.10%),20 (0.34),←,
12,"Simpkin, Jy",27y 108d,166 (44-2-120 27.11%),72 (0.43),←,
15,"Stephens, Dylan",24y 164d,72 (31-1-40 43.75%),14 (0.19),29 (6-1-22 22.41%),3 (0.10)
6,"Wardlaw, George",21y 10d,34 (4-1-29 13.24%),11 (0.32),←,
38,"Xerri, Tristan",26y 98d,70 (13-2-55 20.00%),25 (0.36),←,
44,"Zurhaar, Cameron",27y 30d,135 (31-2-102 23.70%),189 (1.40),←,
Totals,Totals,25y 30d,2350 (843-30-1477 35.87%),1691 (0.72),,
C,"Clarkson, Alastair",57y 55d,440 (238-5-197 54.66%),,50 (10-1-39 21.00%),
