Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
30,"Caddy, Nate",19y 278d,15 (7-0-8 46.67%),13 (0.87),←,
2,"Draper, Sam",26y 202d,78 (30-1-47 39.10%),43 (0.55),←,
22,"Durham, Sam",23y 283d,76 (35-1-40 46.71%),21 (0.28),←,
28,"Duursma, Xavier",24y 285d,93 (58-1-34 62.90%),45 (0.48),20 (11-1-8 57.50%),12 (0.60)
41,"El-Hawli, Saad",23y 338d,3 (3-0-0 100.00%),,←,
11,"Gresham, Jade",27y 237d,163 (77-2-84 47.85%),159 (0.98),27 (13-1-13 50.00%),23 (0.85)
8,"Hobbs, Ben",21y 214d,52 (22-1-29 43.27%),18 (0.35),←,
23,"Jones, Harry",24y 52d,57 (29-1-27 51.75%),55 (0.96),←,
10,"Kako, Isaac",19y 42d,5 (3-0-2 60.00%),3 (0.60),←,
37,"Martin, Nic",24y 15d,72 (32-1-39 45.14%),55 (0.76),←,
1,"McGrath, Andrew",26y 320d,162 (77-2-83 48.15%),20 (0.12),←,
32,"McKay, Ben",27y 115d,99 (22-2-75 23.23%),1 (0.01),28 (14-1-13 51.79%),
29,"Menzie, Jye",22y 172d,41 (20-0-21 48.78%),32 (0.78),←,
7,"Merrett, Zach",29y 197d,234 (102-3-129 44.23%),84 (0.36),←,
16,"Perkins, Archie",23y 23d,84 (36-0-48 42.86%),52 (0.62),←,
25,"Prior, Jaxon",23y 318d,44 (31-1-12 71.59%),11 (0.25),5 (3-0-2 60.00%),
27,"Redman, Mason",27y 235d,129 (60-2-67 47.29%),22 (0.17),←,
31,"Reid, Zach",23y 47d,14 (5-0-9 35.71%),,←,
14,"Ridley, Jordan",26y 180d,98 (42-1-55 43.37%),2 (0.02),←,
21,"Roberts, Archie",19y 151d,9 (4-0-5 44.44%),2 (0.22),←,
12,"Setterfield, Will",27y 72d,73 (29-0-44 39.73%),14 (0.19),16 (7-0-9 43.75%),2 (0.13)
9,"Shiel, Dylan",32y 40d,225 (96-4-125 43.56%),93 (0.41),90 (37-1-52 41.67%),29 (0.32)
20,"Wright, Peter",28y 222d,134 (42-1-91 31.72%),211 (1.57),68 (29-1-38 43.38%),126 (1.85)
Totals,Totals,24y 334d,1960 (862-24-1074 43.98%),956 (0.49),,
C,"Scott, Brad",48y 350d,262 (131-1-130 50.19%),,51 (25-1-25 50.00%),
