Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",25y 169d,113 (35-1-77 31.42%),96 (0.85),←,
15,"Anderson, Noah",22y 162d,77 (28-1-48 37.01%),28 (0.36),←,
31,"Andrew, Mac",19y 237d,17 (8-0-9 47.06%),,←,
2,"Atkins, Rory",29y 17d,131 (74-1-56 56.87%),51 (0.39),30 (12-0-18 40.00%),4 (0.13)
10,"Ballard, Charlie",24y 6d,106 (33-1-72 31.60%),2 (0.02),←,
30,"Casboult, Levi",33y 136d,191 (64-1-126 33.77%),209 (1.09),37 (16-0-21 43.24%),53 (1.43)
25,"Collins, Sam",29y 44d,100 (37-1-62 37.50%),,86 (34-1-51 40.12%),
4,"Ellis, Brandon",29y 360d,243 (135-2-106 55.97%),81 (0.33),67 (26-1-40 39.55%),23 (0.34)
50,"Farrar, Jy",26y 234d,32 (15-0-17 46.88%),3 (0.09),←,
3,"Flanders, Sam",22y 5d,40 (13-1-26 33.75%),11 (0.28),←,
36,"Hollands, Elijah",21y 95d,12 (5-0-7 41.67%),8 (0.67),←,
7,"Holman, Nick",28y 61d,108 (35-0-73 32.41%),61 (0.56),99 (34-0-65 34.34%),61 (0.62)
19,"Humphrey, Bailey",18y 321d,16 (8-0-8 50.00%),11 (0.69),←,
34,"King, Ben",23y 22d,72 (21-1-50 29.86%),127 (1.76),←,
23,"Lemmens, Sean",28y 269d,141 (42-2-97 30.50%),25 (0.18),←,
13,"Lukosius, Jack",22y 354d,92 (30-1-61 33.15%),51 (0.55),←,
44,"Macpherson, Darcy",25y 273d,91 (28-0-63 30.77%),28 (0.31),←,
11,"Miller, Touk",27y 157d,170 (46-2-122 27.65%),48 (0.28),←,
27,"Powell, Wil",23y 337d,86 (32-1-53 37.79%),13 (0.15),←,
41,"Rosas, Malcolm",22y 32d,34 (17-0-17 50.00%),26 (0.76),←,
18,"Rowell, Matt",22y 28d,58 (25-0-33 43.10%),16 (0.28),←,
24,"Swallow, David",30y 252d,216 (64-1-151 29.86%),95 (0.44),←,
28,"Witts, Jarrod",30y 319d,161 (56-1-104 35.09%),33 (0.20),121 (38-1-82 31.82%),15 (0.12)
Totals,Totals,25y 201d,2307 (851-18-1438 36.89%),1023 (0.44),,
C,"King, Steven",44y 249d,3 (2-0-1 66.67%),,←,
