Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",25y 269d,137 (59-1-77 43.43%),79 (0.58),←,
5,"Broadbent, Matthew",23y 269d,85 (32-1-52 38.24%),38 (0.45),←,
27,"Carlile, Alipate",26y 362d,138 (57-1-80 41.67%),5 (0.04),←,
25,"Cassisi, Domenic",31y 217d,221 (111-2-108 50.68%),73 (0.33),←,
18,"Cornes, Kane",31y 112d,274 (138-2-134 50.73%),91 (0.33),←,
7,"Ebert, Brad",24y 25d,128 (51-1-76 40.23%),68 (0.53),52 (23-1-28 45.19%),35 (0.67)
9,"Gray, Robbie",26y 28d,96 (40-0-56 41.67%),131 (1.36),←,
46,"Gray, Sam",22y 85d,3 (3-0-0 100.00%),4 (1.33),←,
8,"Hartlett, Hamish",23y 256d,74 (30-1-43 41.22%),43 (0.58),←,
36,"Hombsch, Jack",21y 51d,20 (7-0-13 35.00%),,11 (7-0-4 63.64%),
24,"Impey, Jarman",18y 292d,6 (5-0-1 83.33%),1 (0.17),←,
42,"Jonas, Tom",23y 108d,40 (18-1-21 46.25%),,←,
23,"Lobbe, Matthew",25y 74d,49 (22-0-27 44.90%),14 (0.29),←,
29,"Pittard, Jasper",23y 26d,37 (19-0-18 51.35%),5 (0.14),←,
21,"Polec, Jared",21y 197d,22 (12-0-10 54.55%),11 (0.50),6 (5-0-1 83.33%),2 (0.33)
28,"Schulz, Jay",29y 9d,148 (57-3-88 39.53%),231 (1.56),77 (33-1-43 43.51%),173 (2.25)
12,"Trengove, Jackson",23y 176d,84 (30-1-53 36.31%),7 (0.08),←,
39,"Westhoff, Justin",27y 208d,140 (59-1-80 42.50%),185 (1.32),←,
19,"White, Matt",27y 12d,111 (49-4-58 45.95%),62 (0.56),6 (5-0-1 83.33%),8 (1.33)
16,"Wines, Ollie",19y 202d,30 (18-0-12 60.00%),14 (0.47),←,
20,"Wingard, Chad",20y 272d,48 (22-1-25 46.88%),62 (1.29),←,
40,"Young, Aaron",21y 142d,20 (6-1-13 32.50%),9 (0.45),←,
Totals,Totals,24y 154d,1911 (845-21-1045 44.22%),1133 (0.59),,
C,"Hinkley, Ken",47y 209d,29 (18-0-11 62.07%),,←,
