Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 58d,46 (15-2-29 34.78%),8 (0.17),←,
11,"Batchelor, Jake",24y 71d,76 (41-2-33 55.26%),4 (0.05),←,
25,"Chaplin, Troy",30y 61d,210 (97-1-112 46.43%),15 (0.07),70 (42-0-28 60.00%),5 (0.07)
9,"Cotchin, Trent",26y 17d,158 (77-2-79 49.37%),92 (0.58),←,
10,"Edwards, Shane",27y 182d,172 (73-5-94 43.90%),117 (0.68),←,
5,"Ellis, Brandon",22y 265d,93 (51-1-41 55.38%),35 (0.38),←,
32,"Ellis, Corey",19y 198d,11 (5-0-6 45.45%),4 (0.36),←,
6,"Grigg, Shaun",28y 5d,151 (73-2-76 49.01%),69 (0.46),108 (55-2-51 51.85%),59 (0.55)
14,"Houli, Bachar",27y 348d,142 (70-3-69 50.35%),33 (0.23),116 (60-2-54 52.59%),24 (0.21)
23,"Lambert, Kane",24y 150d,18 (10-0-8 55.56%),13 (0.72),←,
27,"Lloyd, Sam",26y 52d,25 (12-0-13 48.00%),34 (1.36),←,
20,"Maric, Ivan",30y 111d,155 (89-1-65 57.74%),61 (0.39),78 (46-1-31 59.62%),33 (0.42)
4,"Martin, Dustin",24y 303d,136 (65-2-69 48.53%),143 (1.05),←,
33,"McIntosh, Kamdyn",22y 21d,28 (16-0-12 57.14%),8 (0.29),←,
37,"Menadue, Connor",19y 218d,10 (5-0-5 50.00%),3 (0.30),←,
26,"Miles, Anthony",24y 56d,50 (26-0-24 52.00%),15 (0.30),40 (25-0-15 62.50%),14 (0.35)
38,"Morris, Steven",27y 115d,80 (44-1-35 55.63%),11 (0.14),←,
18,"Rance, Alex",26y 198d,135 (61-2-72 45.93%),8 (0.06),←,
8,"Riewoldt, Jack",27y 176d,185 (82-4-99 45.41%),448 (2.42),←,
17,"Rioli, Daniel",19y 8d,4 (1-0-3 25.00%),4 (1.00),←,
21,"Townsend, Jacob",22y 309d,31 (5-0-26 16.13%),4 (0.13),3 (1-0-2 33.33%),
29,"Vickery, Ty",25y 329d,107 (50-2-55 47.66%),142 (1.33),←,
Totals,Totals,25y 32d,2023 (968-30-1025 47.85%),1271 (0.63),,
C,"Hardwick, Damien",43y 250d,140 (67-2-71 48.57%),,←,
