Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",21y 185d,17 (3-0-14 17.65%),3 (0.18),6 (0-0-6 0.00%),2 (0.33)
12,"Cutler, Tom",27y 40d,90 (27-1-62 30.56%),38 (0.42),24 (9-1-14 39.58%),6 (0.25)
2,"Draper, Sam",23y 185d,24 (6-0-18 25.00%),3 (0.13),←,
22,"Durham, Sam",20y 266d,9 (4-0-5 44.44%),1 (0.11),←,
35,"Guelfi, Matt",24y 230d,66 (33-1-32 50.76%),14 (0.21),←,
33,"Ham, Brayden",22y 341d,37 (14-0-23 37.84%),9 (0.24),←,
21,"Heppell, Dyson",29y 322d,194 (92-2-100 47.94%),62 (0.32),←,
19,"Hind, Nick",27y 225d,46 (20-0-26 43.48%),21 (0.46),25 (11-0-14 44.00%),4 (0.16)
29,"Kelly, Jake",27y 70d,113 (50-1-62 44.69%),1 (0.01),3 (0-0-3 0.00%),
15,"Laverde, Jayden",25y 354d,72 (31-0-41 43.06%),37 (0.51),←,
37,"Martin, Nic",20y 363d,2 (0-0-2 0.00%),5 (2.50),←,
1,"McGrath, Andrew",23y 303d,96 (47-1-48 49.48%),18 (0.19),←,
3,"Parish, Darcy",24y 250d,119 (49-1-69 41.60%),47 (0.39),←,
16,"Perkins, Archie",20y 6d,24 (11-0-13 45.83%),13 (0.54),←,
34,"Phillips, Andrew",30y 272d,53 (13-0-40 24.53%),19 (0.36),12 (7-0-5 58.33%),4 (0.33)
27,"Redman, Mason",24y 218d,63 (29-1-33 46.83%),8 (0.13),←,
14,"Ridley, Jordan",23y 163d,51 (21-1-29 42.16%),,←,
9,"Shiel, Dylan",29y 23d,182 (78-4-100 43.96%),80 (0.44),47 (19-1-27 41.49%),16 (0.34)
5,"Smith, Devon",28y 316d,177 (67-3-107 38.70%),145 (0.82),68 (29-1-38 43.38%),45 (0.66)
17,"Stewart, James",28y 28d,75 (31-1-43 42.00%),66 (0.88),57 (23-1-33 41.23%),48 (0.84)
25,"Stringer, Jake",27y 341d,159 (81-0-78 50.94%),282 (1.77),70 (33-0-37 47.14%),122 (1.74)
40,"Wanganeen, Tex",18y 173d,2 (0-0-2 0.00%),1 (0.50),←,
20,"Wright, Peter",25y 205d,90 (23-0-67 25.56%),123 (1.37),24 (10-0-14 41.67%),38 (1.58)
Totals,Totals,25y 37d,1761 (730-17-1014 41.45%),996 (0.57),,
C,"Rutten, Ben",38y 308d,26 (11-0-15 42.31%),,←,
