Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
20,"Bowden, Patrick",22y 342d,38 (6-1-31 17.11%),45 (1.18),←,
42,"Boyd, Matthew",21y 319d,22 (6-0-16 27.27%),4 (0.18),←,
38,"Cross, Daniel",21y 103d,17 (4-1-12 26.47%),1 (0.06),←,
14,"Darcy, Luke",28y 365d,191 (87-4-100 46.60%),147 (0.77),←,
10,"Eagleton, Nathan",25y 244d,143 (62-3-78 44.41%),115 (0.80),87 (36-1-50 41.95%),70 (0.80)
13,"Giansiracusa, Daniel",22y 122d,70 (20-2-48 30.00%),60 (0.86),←,
3,"Grant, Chris",31y 211d,289 (147-5-137 51.73%),496 (1.72),←,
8,"Hahn, Mitch",23y 62d,65 (22-1-42 34.62%),27 (0.42),←,
22,"Harrison, Ben",29y 176d,152 (64-2-86 42.76%),67 (0.44),76 (26-2-48 35.53%),28 (0.37)
6,"Johnson, Brad",27y 359d,225 (102-5-118 46.44%),281 (1.25),←,
51,"Koops, Steven",25y 353d,86 (34-0-52 39.53%),49 (0.57),8 (2-0-6 25.00%),
23,"McMahon, Jordan",21y 45d,47 (11-2-34 25.53%),26 (0.55),←,
32,"Morgan, Adam",22y 257d,9 (3-0-6 33.33%),2 (0.22),6 (1-0-5 16.67%),2 (0.33)
2,"Murphy, Robert",22y 32d,75 (25-2-48 34.67%),26 (0.35),←,
15,"Power, Sam",21y 9d,37 (8-1-28 22.97%),9 (0.24),←,
24,"Rawlings, Jade",26y 276d,131 (63-0-68 48.09%),89 (0.68),15 (4-0-11 26.67%),27 (1.80)
1,"Ray, Farren",18y 110d,2 (0-0-2 0.00%),,←,
30,"Robbins, Matthew",27y 64d,90 (35-2-53 40.00%),34 (0.38),83 (31-2-50 38.55%),34 (0.41)
34,"Skipper, Wayde",21y 132d,15 (2-1-12 16.67%),4 (0.27),←,
5,"Smith, Rohan",31y 41d,250 (118-5-127 48.20%),216 (0.86),←,
31,"Street, Peter",24y 35d,29 (10-1-18 36.21%),7 (0.24),12 (3-0-9 25.00%),4 (0.33)
7,"West, Scott",29y 240d,247 (114-4-129 46.96%),93 (0.38),←,
Totals,Totals,24y 310d,2230 (943-42-1245 42.29%),1798 (0.81),,
C,"Rohde, Peter",39y 235d,38 (8-1-29 22.37%),,←,
