St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",23y 297d,70 (33-0-37 47.14%),26 (0.37),←,
15,"Billings, Jack",26y 311d,148 (58-1-89 39.53%),106 (0.72),←,
16,"Butler, Dan",26y 22d,97 (57-0-40 58.76%),107 (1.10),52 (26-0-26 50.00%),54 (1.04)
13,"Byrnes, Ryan",21y 53d,25 (14-0-11 56.00%),6 (0.24),←,
11,"Clark, Hunter",23y 91d,62 (24-1-37 39.52%),8 (0.13),←,
5,"Crouch, Brad",28y 162d,129 (65-0-64 50.39%),46 (0.36),34 (17-0-17 50.00%),12 (0.35)
4,"Gresham, Jade",24y 305d,109 (49-1-59 45.41%),115 (1.06),←,
20,"Howard, Dougal",26y 92d,98 (50-0-48 51.02%),15 (0.15),53 (27-0-26 50.94%),1 (0.02)
3,"Jones, Zak",27y 102d,126 (67-0-59 53.17%),33 (0.26),36 (18-0-18 50.00%),10 (0.28)
39,"Joyce, Darragh",25y 63d,12 (6-0-6 50.00%),,←,
12,"King, Max",21y 353d,52 (26-0-26 50.00%),95 (1.83),←,
21,"Long, Ben",24y 308d,72 (30-1-41 42.36%),28 (0.39),←,
19,"Marshall, Rowan",26y 213d,78 (36-0-42 46.15%),45 (0.58),←,
28,"Membrey, Tim",28y 30d,145 (67-2-76 46.90%),242 (1.67),144 (66-2-76 46.53%),242 (1.68)
33,"Paton, Ben",23y 249d,49 (24-0-25 48.98%),4 (0.08),←,
6,"Ross, Sebastian",29y 49d,174 (69-2-103 40.23%),31 (0.18),←,
43,"Sharman, Cooper",21y 335d,10 (6-0-4 60.00%),13 (1.30),←,
35,"Sinclair, Jack",27y 133d,133 (57-1-75 43.23%),44 (0.33),←,
9,"Steele, Jack",26y 194d,129 (56-1-72 43.80%),50 (0.39),112 (48-1-63 43.30%),41 (0.37)
7,"Wanganeen-Milera, Nasiah",19y 123d,12 (7-0-5 58.33%),,←,
29,"Webster, Jimmy",28y 362d,126 (48-1-77 38.49%),4 (0.03),←,
44,"Wilkie, Callum",26y 107d,77 (38-0-39 49.35%),1 (0.01),←,
17,"Windhager, Marcus",19y 40d,11 (6-0-5 54.55%),3 (0.27),←,
Totals,Totals,25y 31d,1944 (893-11-1040 45.94%),1022 (0.53),,
C,"Ratten, Brett",50y 349d,180 (91-1-88 50.83%),,60 (31-0-29 51.67%),
