Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
25,"Chaplin, Troy",28y 97d,172 (73-1-98 42.73%),11 (0.06),32 (18-0-14 56.25%),1 (0.03)
30,"Conca, Reece",21y 292d,62 (29-1-32 47.58%),17 (0.27),←,
9,"Cotchin, Trent",24y 54d,118 (53-2-63 45.76%),69 (0.58),←,
7,"Dea, Matt",22y 230d,26 (11-1-14 44.23%),,←,
3,"Deledio, Brett",27y 43d,201 (81-5-115 41.54%),129 (0.64),←,
10,"Edwards, Shane",25y 218d,139 (52-5-82 39.21%),91 (0.65),←,
5,"Ellis, Brandon",20y 301d,52 (26-1-25 50.96%),21 (0.40),←,
41,"Foley, Nathan",28y 265d,141 (55-3-83 40.07%),41 (0.29),←,
24,"Griffiths, Ben",22y 256d,28 (15-0-13 53.57%),10 (0.36),←,
6,"Grigg, Shaun",26y 42d,119 (54-2-63 46.22%),51 (0.43),76 (36-2-38 48.68%),41 (0.54)
2,"Grimes, Dylan",22y 319d,33 (14-0-19 42.42%),,←,
16,"Hampson, Shaun",26y 71d,72 (37-1-34 52.08%),32 (0.44),9 (3-0-6 33.33%),
14,"Houli, Bachar",26y 19d,101 (45-3-53 46.04%),25 (0.25),75 (35-2-38 48.00%),16 (0.21)
23,"Jackson, Daniel",28y 36d,154 (57-4-93 38.31%),60 (0.39),←,
35,"Lennon, Ben",18y 330d,3 (1-0-2 33.33%),2 (0.67),←,
20,"Maric, Ivan",28y 147d,119 (66-1-52 55.88%),45 (0.38),42 (23-1-18 55.95%),17 (0.40)
4,"Martin, Dustin",22y 339d,96 (41-2-53 43.75%),103 (1.07),←,
36,"McDonough, Matt",20y 125d,7 (1-0-6 14.29%),1 (0.14),←,
38,"Morris, Steven",25y 151d,53 (27-1-25 51.89%),6 (0.11),←,
18,"Rance, Alex",24y 234d,94 (36-2-56 39.36%),8 (0.09),←,
8,"Riewoldt, Jack",25y 212d,144 (57-4-83 40.97%),351 (2.44),←,
19,"Thomas, Matt",27y 93d,94 (30-1-63 32.45%),31 (0.33),7 (3-0-4 42.86%),1 (0.14)
Totals,Totals,24y 276d,2028 (861-40-1127 42.46%),1104 (0.54),,
C,"Hardwick, Damien",41y 286d,99 (42-2-55 43.43%),,←,
