Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",20y 42d,24 (13-1-10 56.25%),6 (0.25),←,
21,"Bell, Daniel",22y 351d,47 (20-1-26 43.62%),1 (0.02),←,
43,"Bode, Jace",20y 197d,5 (2-0-3 40.00%),3 (0.60),←,
32,"Bruce, Cameron",28y 181d,164 (78-1-85 47.87%),182 (1.11),←,
1,"Buckley, Simon",20y 346d,8 (1-0-7 12.50%),1 (0.13),←,
41,"Carroll, Nathan",27y 161d,64 (23-1-40 36.72%),1 (0.02),←,
36,"Davey, Aaron",24y 293d,84 (42-1-41 50.60%),120 (1.43),←,
14,"Dunn, Lynden",20y 320d,24 (11-0-13 45.83%),22 (0.92),←,
20,"Garland, Colin",19y 336d,4 (0-0-4 0.00%),,←,
18,"Green, Brad",27y 16d,168 (81-1-86 48.51%),210 (1.25),←,
11,"Johnson, Paul",23y 277d,29 (9-0-20 31.03%),4 (0.14),28 (8-0-20 28.57%),4 (0.14)
2,"Jones, Nathan",20y 69d,31 (8-1-22 27.42%),13 (0.42),←,
23,"McDonald, James",31y 176d,200 (92-1-107 46.25%),48 (0.24),←,
5,"McLean, Brock",22y 18d,63 (31-1-31 50.00%),29 (0.46),←,
7,"Miller, Brad",24y 267d,93 (38-1-54 41.40%),34 (0.37),←,
10,"Morton, Cale",18y 71d,2 (0-0-2 0.00%),,←,
9,"Neitz, David",33y 67d,303 (140-0-163 46.20%),630 (2.08),←,
24,"Robertson, Russell",29y 126d,207 (101-1-105 49.03%),384 (1.86),←,
12,"Sylvia, Colin",22y 142d,53 (23-1-29 44.34%),31 (0.58),←,
28,"Weetra, Isaac",19y 31d,2 (0-0-2 0.00%),,←,
31,"Wheatley, Paul",26y 352d,115 (57-0-58 49.57%),31 (0.27),←,
34,"White, Jeff",31y 39d,255 (120-1-134 47.25%),108 (0.42),223 (107-1-115 48.21%),90 (0.40)
Totals,Totals,24y 126d,1945 (890-13-1042 45.76%),1858 (0.96),,
C,"Bailey, Dean",41y 71d,2 (0-0-2 0.00%),,←,
