Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",26y 176d,60 (24-0-36 40.00%),21 (0.35),←,
5,"Buckley, Nathan",29y 296d,191 (73-2-116 38.74%),195 (1.02),171 (69-2-100 40.94%),174 (1.02)
17,"Burns, Scott",27y 146d,121 (48-1-72 40.08%),52 (0.43),←,
8,"Clement, James",25y 256d,112 (42-0-70 37.50%),46 (0.41),28 (16-0-12 57.14%),8 (0.29)
34,"Cloke, Jason",20y 12d,7 (6-0-1 85.71%),1 (0.14),←,
32,"Cummings, Scott",28y 120d,127 (64-5-58 52.36%),349 (2.75),4 (3-0-1 75.00%),6 (1.50)
19,"Davis, Nick",22y 49d,59 (24-0-35 40.68%),66 (1.12),←,
25,"Fraser, Josh",20y 133d,50 (24-0-26 48.00%),32 (0.64),←,
9,"Freeborn, Glenn",29y 101d,120 (64-0-56 53.33%),61 (0.51),65 (26-0-39 40.00%),34 (0.52)
6,"Holland, Brodie",22y 135d,65 (25-0-40 38.46%),77 (1.18),29 (17-0-12 58.62%),40 (1.38)
26,"Johnson, Ben",21y 43d,36 (19-0-17 52.78%),10 (0.28),←,
18,"Licuria, Paul",24y 134d,75 (28-0-47 37.33%),16 (0.21),65 (26-0-39 40.00%),14 (0.22)
24,"Lockyer, Tarkyn",22y 200d,64 (27-0-37 42.19%),31 (0.48),←,
37,"Lonie, Ryan",19y 75d,28 (16-0-12 57.14%),14 (0.50),←,
27,"McGough, Mark",17y 330d,5 (5-0-0 100.00%),2 (0.40),←,
12,"McKee, Steven",23y 332d,46 (25-0-21 54.35%),7 (0.15),26 (15-0-11 57.69%),6 (0.23)
7,"Molloy, Jarrod",26y 6d,144 (58-1-85 40.63%),181 (1.26),24 (13-0-11 54.17%),23 (0.96)
11,"OBree, Shane",23y 64d,66 (30-0-36 45.45%),20 (0.30),47 (21-0-26 44.68%),17 (0.36)
35,"Prestigiacomo, Simon",24y 107d,98 (37-0-61 37.76%),2 (0.02),←,
23,"Rocca, Anthony",24y 276d,126 (52-0-74 41.27%),185 (1.47),104 (41-0-63 39.42%),174 (1.67)
20,"Tarrant, Chris",21y 242d,70 (28-0-42 40.00%),113 (1.61),←,
14,"Wakelin, Shane",27y 279d,123 (58-2-63 47.97%),19 (0.15),29 (17-0-12 58.62%),
Totals,Totals,24y 10d,1793 (777-11-1005 43.34%),1500 (0.84),,
C,"Malthouse, Mick",48y 274d,430 (247-4-179 57.91%),,52 (24-0-28 46.15%),
