North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 88d,37 (17-1-19 47.30%),28 (0.76),←,
4,"Anthony, Liam",23y 297d,29 (11-1-17 39.66%),15 (0.52),←,
28,"Bastinac, Ryan",20y 11d,26 (14-0-12 53.85%),8 (0.31),←,
10,"Cunnington, Ben",20y 3d,31 (15-0-16 48.39%),4 (0.13),←,
27,"Edwards, Aaron",27y 123d,65 (35-1-29 54.62%),95 (1.46),61 (31-1-29 51.64%),93 (1.52)
11,"Firrito, Michael",27y 218d,162 (78-2-82 48.77%),27 (0.17),←,
22,"Goldstein, Todd",23y 2d,50 (24-1-25 49.00%),28 (0.56),←,
24,"Greenwood, Levi",22y 134d,34 (17-1-16 51.47%),7 (0.21),←,
17,"Grima, Nathan",25y 332d,39 (19-1-19 50.00%),,←,
6,"Hansen, Lachlan",22y 320d,61 (27-1-33 45.08%),47 (0.77),←,
29,"Harvey, Brent",33y 50d,315 (169-3-143 54.13%),366 (1.16),←,
26,"McKinley, Ben",24y 121d,48 (13-0-35 27.08%),89 (1.85),2 (0-0-2 0.00%),
42,"McMahon, Scott",25y 31d,81 (39-1-41 48.77%),26 (0.32),←,
39,"Pedersen, Cameron",24y 108d,7 (4-0-3 57.14%),6 (0.86),←,
20,"Petrie, Drew",28y 261d,191 (89-3-99 47.38%),185 (0.97),←,
30,"Pratt, Daniel",28y 104d,118 (57-1-60 48.73%),10 (0.08),115 (56-1-58 49.13%),9 (0.08)
3,"Rawlings, Brady",30y 23d,237 (117-2-118 49.79%),60 (0.25),←,
9,"Swallow, Andrew",24y 31d,98 (43-1-54 44.39%),54 (0.55),←,
12,"Thomas, Lindsay",23y 125d,86 (38-2-46 45.35%),109 (1.27),←,
16,"Thompson, Scott",25y 55d,64 (24-2-38 39.06%),3 (0.05),←,
8,"Wells, Daniel",26y 150d,163 (82-2-79 50.92%),96 (0.59),←,
7,"Ziebell, Jack",20y 125d,38 (17-0-21 44.74%),8 (0.21),←,
Totals,Totals,24y 356d,1980 (949-26-1005 47.93%),1271 (0.64),,
C,"Scott, Brad",35y 61d,36 (17-0-19 47.22%),,←,
