Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",28y 51d,101 (30-1-70 30.20%),116 (1.15),←,
9,"Cripps, Patrick",23y 48d,66 (16-1-49 25.00%),25 (0.38),←,
35,"Curnow, Ed",28y 179d,129 (51-2-76 40.31%),24 (0.19),←,
2,"Dow, Paddy",18y 201d,7 (0-0-7 0.00%),1 (0.14),←,
25,"Fisher, Zac",19y 324d,24 (4-0-20 16.67%),9 (0.38),←,
21,"Garlett, Jarrod",22y 2d,23 (4-0-19 17.39%),15 (0.65),6 (0-0-6 0.00%),5 (0.83)
32,"Graham, Nick",23y 327d,40 (10-0-30 25.00%),11 (0.28),←,
14,"Jones, Liam",27y 70d,102 (36-0-66 35.29%),84 (0.82),36 (9-0-27 25.00%),16 (0.44)
7,"Kennedy, Matthew",21y 29d,24 (11-2-11 50.00%),7 (0.29),5 (0-0-5 0.00%),
11,"Kerridge, Sam",25y 9d,62 (22-0-40 35.48%),32 (0.52),35 (9-0-26 25.71%),9 (0.26)
8,"Kreuzer, Matthew",28y 357d,165 (71-0-94 43.03%),86 (0.52),←,
10,"McKay, Harry",20y 132d,5 (0-0-5 0.00%),10 (2.00),←,
18,"Mullett, Aaron",26y 71d,92 (40-0-52 43.48%),31 (0.34),7 (0-0-7 0.00%),
4,"OBrien, Lochie",18y 229d,4 (0-0-4 0.00%),,←,
24,"OShea, Cameron",26y 53d,86 (36-0-50 41.86%),7 (0.08),5 (0-0-5 0.00%),
5,"Petrevski-Seton, Sam",20y 75d,27 (5-0-22 18.52%),12 (0.44),←,
34,"Phillips, Andrew",26y 306d,34 (5-0-29 14.71%),13 (0.38),20 (3-0-17 15.00%),8 (0.40)
20,"Plowman, Lachie",23y 236d,67 (17-0-50 25.37%),1 (0.01),47 (13-0-34 27.66%),
17,"Rowe, Sam",30y 167d,85 (26-1-58 31.18%),16 (0.19),←,
6,"Simpson, Kade",34y,293 (108-3-182 37.37%),131 (0.45),←,
39,"Thomas, Dale",30y 318d,225 (122-2-101 54.67%),150 (0.67),68 (19-0-49 27.94%),29 (0.43)
46,"Wright, Matthew",28y 142d,145 (62-0-83 42.76%),125 (0.86),51 (13-0-38 25.49%),62 (1.22)
Totals,Totals,25y 35d,1806 (676-12-1118 37.43%),906 (0.50),,
C,"Bolton, Brendon",39y 17d,56 (18-0-38 32.14%),,51 (13-0-38 25.49%),
