Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
40,"Bentick, Adam",20y 335d,21 (7-0-14 33.33%),5 (0.24),←,
19,"Betts, Eddie",19y 169d,26 (6-1-19 25.00%),23 (0.88),←,
44,"Carrazzo, Andrew",22y 150d,29 (8-1-20 29.31%),6 (0.21),←,
26,"De Luca, Adrian",23y 364d,39 (14-1-24 37.18%),15 (0.38),←,
25,"Fevola, Brendan",25y 114d,108 (41-1-66 38.43%),270 (2.50),←,
14,"Fisher, Brad",22y 35d,43 (12-0-31 27.91%),50 (1.16),←,
33,"Houlihan, Ryan",24y 113d,121 (42-1-78 35.12%),82 (0.68),←,
5,"Kennedy, Josh",18y 262d,2 (1-0-1 50.00%),2 (1.00),←,
43,"Koutoufides, Anthony",33y 116d,256 (133-2-121 52.34%),212 (0.83),←,
12,"Lappin, Matthew",30y 86d,221 (94-2-125 42.99%),221 (1.00),166 (66-1-99 40.06%),195 (1.17)
20,"McGrath, Cory",27y 99d,64 (30-1-33 47.66%),18 (0.28),36 (12-1-23 34.72%),4 (0.11)
10,"McLaren, Dylan",24y 6d,53 (33-0-20 62.26%),9 (0.17),7 (2-0-5 28.57%),3 (0.43)
3,"Murphy, Marc",18y 299d,7 (2-0-5 28.57%),4 (0.57),←,
9,"Saddington, Jason",26y 203d,147 (74-1-72 50.68%),43 (0.29),5 (1-0-4 20.00%),2 (0.40)
29,"Scotland, Heath",25y 297d,101 (39-0-62 38.61%),33 (0.33),48 (16-0-32 33.33%),21 (0.44)
6,"Simpson, Kade",22y 9d,28 (9-0-19 32.14%),13 (0.46),←,
24,"Stevens, Nick",26y 131d,176 (89-3-84 51.42%),106 (0.60),49 (15-1-33 31.63%),28 (0.57)
32,"Thornton, Bret",22y 180d,76 (20-0-56 26.32%),1 (0.01),←,
30,"Waite, Jarrad",23y 99d,55 (14-1-40 26.36%),63 (1.15),←,
1,"Walker, Andrew",19y 361d,40 (11-1-28 28.75%),10 (0.25),←,
8,"Whitnall, Lance",26y 264d,186 (84-1-101 45.43%),319 (1.72),←,
34,"Wiggins, Simon",23y 245d,65 (19-1-45 30.00%),15 (0.23),←,
Totals,Totals,23y 362d,1864 (782-18-1064 41.95%),1520 (0.82),,
C,"Pagan, Denis",58y 232d,313 (170-1-142 54.47%),,73 (20-1-52 28.08%),
