North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Bosenavulagi, Atu",21y 210d,13 (4-0-9 30.77%),1 (0.08),10 (2-0-8 20.00%),1 (0.10)
4,"Corr, Aidan",27y 333d,105 (48-3-54 47.14%),2 (0.02),7 (1-0-6 14.29%),
9,"Davies-Uniacke, Luke",22y 311d,54 (15-1-38 28.70%),13 (0.24),←,
40,"Ford, Eddie",19y 298d,7 (0-0-7 0.00%),4 (0.57),←,
22,"Goldstein, Todd",33y 288d,278 (127-2-149 46.04%),142 (0.51),←,
18,"Greenwood, Hugh",30y 40d,88 (41-2-45 47.73%),45 (0.51),5 (1-0-4 20.00%),
43,"Hall, Aaron",31y 157d,149 (42-2-105 28.86%),93 (0.62),46 (9-1-36 20.65%),17 (0.37)
6,"Horne-Francis, Jason",18y 298d,5 (1-0-4 20.00%),1 (0.20),←,
20,"Larkey, Nick",23y 313d,56 (16-1-39 29.46%),96 (1.71),←,
1,"Mahony, Jack",20y 154d,34 (5-1-28 16.18%),15 (0.44),←,
11,"McDonald, Luke",27y 65d,142 (64-0-78 45.07%),16 (0.11),←,
23,"McKay, Ben",24y 112d,41 (6-1-34 15.85%),,←,
39,"Perez, Flynn",20y 233d,5 (0-0-5 0.00%),,←,
24,"Powell, Tom",20y 44d,17 (2-1-14 14.71%),6 (0.35),←,
8,"Scott, Bailey",21y 280d,39 (5-1-33 14.10%),19 (0.49),←,
12,"Simpkin, Jy",24y 41d,100 (33-1-66 33.50%),38 (0.38),←,
2,"Stephenson, Jaidyn",23y 90d,77 (37-1-39 48.70%),94 (1.22),23 (3-1-19 15.22%),18 (0.78)
5,"Taylor, Curtis",22y 9d,35 (8-1-26 24.29%),15 (0.43),←,
28,"Turner, Kayne",26y 105d,106 (46-1-59 43.87%),58 (0.55),←,
19,"Walker, Josh",29y 154d,127 (45-2-80 36.22%),75 (0.59),42 (8-1-33 20.24%),6 (0.14)
38,"Xerri, Tristan",23y 31d,17 (4-1-12 26.47%),7 (0.41),←,
17,"Young, Lachie",23y 9d,28 (7-1-20 26.79%),1 (0.04),20 (3-1-16 17.50%),
7,"Ziebell, Jack",31y 46d,244 (109-1-134 44.88%),171 (0.70),←,
Totals,Totals,24y 237d,1767 (665-24-1078 37.63%),912 (0.52),,
C,"Noble, David",54y 335d,27 (5-1-21 20.37%),,←,
