Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
24,"Bolton, Jude",19y 138d,4 (2-0-2 50.00%),1 (0.25),←,
40,"Campbell, Fred",19y 229d,5 (3-0-2 60.00%),3 (0.60),←,
41,"Cook, Troy",22y 353d,43 (24-0-19 55.81%),11 (0.26),←,
8,"Cresswell, Daryn",28y 70d,158 (65-1-92 41.46%),127 (0.80),←,
28,"Crouch, Jared",21y 148d,36 (19-0-17 52.78%),5 (0.14),←,
6,"Dunkley, Andrew",31y 32d,157 (65-2-90 42.04%),9 (0.06),←,
12,"Fosdike, Nic",19y 155d,12 (7-0-5 58.33%),8 (0.67),←,
37,"Goodes, Adam",19y 204d,18 (9-0-9 50.00%),19 (1.06),←,
14,"Kelly, Paul",30y 3d,192 (70-3-119 37.24%),157 (0.82),←,
3,"Lewis, Dale",30y 88d,156 (55-2-99 35.90%),170 (1.09),←,
4,"Lockett, Tony",33y 144d,273 (122-1-150 44.87%),1334 (4.89),90 (54-1-35 60.56%),436 (4.84)
34,"Luff, Troy",29y 251d,118 (55-2-61 47.46%),72 (0.61),←,
36,"Mathews, Ben",20y 244d,16 (9-0-7 56.25%),3 (0.19),←,
11,"Maxfield, Stuart",27y 113d,176 (89-2-85 51.14%),108 (0.61),87 (54-1-32 62.64%),43 (0.49)
23,"Nicks, Matthew",24y 79d,68 (40-0-28 58.82%),26 (0.38),←,
16,"OConnor, Ryan",25y 34d,75 (37-3-35 51.33%),48 (0.64),12 (5-0-7 41.67%),1 (0.08)
22,"Saddington, Jason",19y 281d,40 (22-0-18 55.00%),16 (0.40),←,
2,"Schwass, Wayne",30y 246d,224 (124-0-100 55.36%),125 (0.56),40 (23-0-17 57.50%),28 (0.70)
7,"Seymour, Brad",23y 89d,88 (46-1-41 52.84%),7 (0.08),←,
1,"Stafford, Greg",24y 338d,85 (39-1-45 46.47%),23 (0.27),←,
20,"Stevens, John",28y 46d,54 (32-0-22 59.26%),29 (0.54),←,
33,"Warfe, Rowan",23y 38d,68 (26-0-42 38.24%),2 (0.03),42 (25-0-17 59.52%),1 (0.02)
Totals,Totals,25y 35d,2066 (960-18-1088 46.47%),2303 (1.11),,
C,"Eade, Rodney",41y 118d,90 (54-1-35 60.56%),,←,
