Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",28y 43d,100 (30-1-69 30.50%),114 (1.14),←,
9,"Cripps, Patrick",23y 40d,65 (16-1-48 25.38%),25 (0.38),←,
30,"Curnow, Charlie",21y 83d,33 (6-0-27 18.18%),35 (1.06),←,
35,"Curnow, Ed",28y 171d,128 (51-2-75 40.63%),23 (0.18),←,
2,"Dow, Paddy",18y 193d,6 (0-0-6 0.00%),,←,
25,"Fisher, Zac",19y 316d,23 (4-0-19 17.39%),9 (0.39),←,
14,"Jones, Liam",27y 62d,101 (36-0-65 35.64%),84 (0.83),35 (9-0-26 25.71%),16 (0.46)
7,"Kennedy, Matthew",21y 21d,23 (11-2-10 52.17%),7 (0.30),4 (0-0-4 0.00%),
11,"Kerridge, Sam",25y 1d,61 (22-0-39 36.07%),32 (0.52),34 (9-0-25 26.47%),9 (0.26)
22,"Marchbank, Caleb",21y 141d,27 (7-0-20 25.93%),,20 (5-0-15 25.00%),
10,"McKay, Harry",20y 124d,4 (0-0-4 0.00%),8 (2.00),←,
18,"Mullett, Aaron",26y 63d,91 (40-0-51 43.96%),31 (0.34),6 (0-0-6 0.00%),
4,"OBrien, Lochie",18y 221d,3 (0-0-3 0.00%),,←,
24,"OShea, Cameron",26y 45d,85 (36-0-49 42.35%),7 (0.08),4 (0-0-4 0.00%),
5,"Petrevski-Seton, Sam",20y 67d,26 (5-0-21 19.23%),12 (0.46),←,
34,"Phillips, Andrew",26y 298d,33 (5-0-28 15.15%),12 (0.36),19 (3-0-16 15.79%),7 (0.37)
20,"Plowman, Lachie",23y 228d,66 (17-0-49 25.76%),1 (0.02),46 (13-0-33 28.26%),
17,"Rowe, Sam",30y 159d,84 (26-1-57 31.55%),16 (0.19),←,
1,"Silvagni, Jack",20y 131d,32 (5-0-27 15.63%),28 (0.88),←,
6,"Simpson, Kade",33y 357d,292 (108-3-181 37.50%),131 (0.45),←,
39,"Thomas, Dale",30y 310d,224 (122-2-100 54.91%),150 (0.67),67 (19-0-48 28.36%),29 (0.43)
46,"Wright, Matthew",28y 134d,144 (62-0-82 43.06%),124 (0.86),50 (13-0-37 26.00%),61 (1.22)
Totals,Totals,24y 196d,1651 (609-12-1030 36.89%),849 (0.51),,
C,"Bolton, Brendon",39y 9d,55 (18-0-37 32.73%),,50 (13-0-37 26.00%),
