Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",28y 130d,116 (57-1-58 49.57%),47 (0.41),←,
28,"Bell, Tom",23y 322d,34 (15-1-18 45.59%),27 (0.79),←,
12,"Boekhorst, Blaine",21y 241d,2 (1-0-1 50.00%),,←,
7,"Buckley, Dylan",22y 46d,11 (4-0-7 36.36%),2 (0.18),←,
9,"Cripps, Patrick",20y 44d,7 (2-1-4 35.71%),1 (0.14),←,
35,"Curnow, Ed",25y 175d,71 (36-2-33 52.11%),11 (0.15),←,
15,"Docherty, Sam",21y 196d,34 (12-1-21 36.76%),8 (0.24),21 (6-1-14 30.95%),7 (0.33)
46,"Ellard, David",26y 49d,57 (27-0-30 47.37%),37 (0.65),←,
33,"Everitt, Andrejs",26y 49d,101 (58-3-40 58.91%),50 (0.50),22 (7-0-15 31.82%),18 (0.82)
4,"Gibbs, Bryce",26y 47d,182 (81-2-99 45.05%),102 (0.56),←,
23,"Henderson, Lachie",25y 138d,106 (48-1-57 45.75%),96 (0.91),91 (40-1-50 44.51%),93 (1.02)
18,"Jaksch, Kristian",20y 206d,9 (1-0-8 11.11%),3 (0.33),2 (0-0-2 0.00%),1 (0.50)
14,"Jones, Liam",24y 66d,71 (28-0-43 39.44%),73 (1.03),5 (1-0-4 20.00%),5 (1.00)
5,"Judd, Chris",31y 235d,275 (151-4-120 55.64%),225 (0.82),141 (67-2-72 48.23%),87 (0.62)
3,"Murphy, Marc",27y 286d,190 (84-1-105 44.47%),144 (0.76),←,
17,"Rowe, Sam",27y 163d,36 (13-1-22 37.50%),13 (0.36),←,
6,"Simpson, Kade",30y 361d,227 (92-3-132 41.19%),123 (0.54),←,
42,"Tuohy, Zach",25y 142d,81 (38-1-42 47.53%),28 (0.35),←,
1,"Walker, Andrew",28y 348d,182 (69-3-110 38.74%),119 (0.65),←,
11,"Warnock, Robert",28y 102d,87 (41-1-45 47.70%),17 (0.20),66 (31-1-34 47.73%),13 (0.20)
24,"Whiley, Mark",22y 151d,13 (2-0-11 15.38%),2 (0.15),1 (0-0-1 0.00%),
36,"Wood, Cameron",28y 58d,75 (37-1-37 50.00%),25 (0.33),11 (3-1-7 31.82%),4 (0.36)
Totals,Totals,25y 211d,1967 (897-27-1043 45.60%),1153 (0.59),,
C,"Malthouse, Mick",61y 257d,715 (406-7-302 57.27%),,51 (20-1-30 40.20%),
