Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",23y 17d,30 (11-2-17 40.00%),7 (0.23),←,
25,"Chaplin, Troy",28y 20d,163 (70-1-92 43.25%),11 (0.07),23 (15-0-8 65.22%),1 (0.04)
30,"Conca, Reece",21y 215d,53 (26-1-26 50.00%),17 (0.32),←,
9,"Cotchin, Trent",23y 342d,109 (50-2-57 46.79%),62 (0.57),←,
3,"Deledio, Brett",26y 331d,196 (79-5-112 41.58%),127 (0.65),←,
10,"Edwards, Shane",25y 141d,130 (49-5-76 39.62%),80 (0.62),←,
5,"Ellis, Brandon",20y 224d,43 (23-1-19 54.65%),16 (0.37),←,
41,"Foley, Nathan",28y 188d,137 (53-3-81 39.78%),40 (0.29),←,
24,"Griffiths, Ben",22y 179d,20 (12-0-8 60.00%),5 (0.25),←,
6,"Grigg, Shaun",25y 330d,110 (51-2-57 47.27%),49 (0.45),67 (33-2-32 50.75%),39 (0.58)
16,"Hampson, Shaun",25y 359d,64 (34-1-29 53.91%),32 (0.50),1 (0-0-1 0.00%),
14,"Houli, Bachar",25y 307d,92 (42-3-47 47.28%),23 (0.25),66 (32-2-32 50.00%),14 (0.21)
4,"Martin, Dustin",22y 262d,87 (38-2-47 44.83%),91 (1.05),←,
36,"McDonough, Matt",20y 48d,2 (0-0-2 0.00%),,←,
38,"Morris, Steven",25y 74d,44 (24-1-19 55.68%),6 (0.14),←,
1,"Newman, Chris",31y 301d,234 (83-5-146 36.54%),40 (0.17),←,
13,"Petterd, Ricky",25y 234d,67 (20-1-46 30.60%),60 (0.90),13 (6-0-7 46.15%),5 (0.38)
18,"Rance, Alex",24y 157d,90 (35-2-53 40.00%),8 (0.09),←,
8,"Riewoldt, Jack",25y 135d,135 (54-4-77 41.48%),321 (2.38),←,
19,"Thomas, Matt",27y 16d,88 (27-1-60 31.25%),30 (0.34),1 (0-0-1 0.00%),
29,"Vickery, Ty",23y 288d,76 (32-2-42 43.42%),80 (1.05),←,
31,"Vlastuin, Nick",19y 330d,19 (11-0-8 57.89%),10 (0.53),←,
Totals,Totals,24y 271d,1989 (824-44-1121 41.43%),1115 (0.56),,
C,"Hardwick, Damien",41y 209d,90 (39-2-49 44.44%),,←,
