Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
26,"Anderson, Joe",21y 98d,14 (7-0-7 50.00%),,←,
27,"Armfield, Dennis",23y 100d,27 (13-0-14 48.15%),2 (0.07),←,
19,"Betts, Eddie",23y 126d,99 (31-2-66 32.32%),126 (1.27),←,
44,"Carrazzo, Andrew",26y 107d,101 (33-2-66 33.66%),32 (0.32),←,
4,"Gibbs, Bryce",21y 17d,68 (27-0-41 39.71%),37 (0.54),←,
23,"Henderson, Lachie",20y 108d,17 (9-0-8 52.94%),7 (0.41),2 (1-0-1 50.00%),4 (2.00)
33,"Houlihan, Ryan",28y 70d,184 (61-2-121 33.70%),112 (0.61),←,
40,"Jamison, Michael",23y 294d,36 (16-0-20 44.44%),,←,
45,"Joseph, Aaron",20y 271d,25 (14-0-11 56.00%),3 (0.12),←,
8,"Kreuzer, Matthew",20y 323d,45 (24-0-21 53.33%),26 (0.58),←,
7,"McLean, Brock",24y 21d,96 (38-1-57 40.10%),41 (0.43),2 (1-0-1 50.00%),2 (1.00)
3,"Murphy, Marc",22y 256d,82 (30-0-52 36.59%),66 (0.80),←,
17,"OhAilpin, Setanta",27y 14d,60 (21-1-38 35.83%),37 (0.62),←,
12,"Robinson, Mitch",20y 298d,12 (8-0-4 66.67%),6 (0.50),←,
2,"Russell, Jordan",23y 146d,72 (27-1-44 38.19%),14 (0.19),←,
29,"Scotland, Heath",29y 254d,178 (65-1-112 36.80%),57 (0.32),125 (42-1-82 34.00%),45 (0.36)
6,"Simpson, Kade",25y 331d,112 (38-1-73 34.38%),64 (0.57),←,
32,"Thornton, Bret",26y 137d,151 (47-1-103 31.46%),4 (0.03),←,
30,"Waite, Jarrad",27y 56d,117 (34-2-81 29.91%),119 (1.02),←,
1,"Walker, Andrew",23y 318d,89 (24-2-63 28.09%),32 (0.36),←,
11,"Warnock, Robert",23y 72d,23 (11-0-12 47.83%),4 (0.17),2 (1-0-1 50.00%),
13,"Yarran, Chris",19y 103d,8 (3-0-5 37.50%),7 (0.88),←,
Totals,Totals,23y 276d,1616 (581-16-1019 35.95%),796 (0.49),,
C,"Ratten, Brett",38y 264d,53 (24-0-29 45.28%),,←,
