Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",29y 72d,235 (98-1-136 41.91%),154 (0.66),←,
7,"Brown, Nathan",29y 203d,188 (81-3-104 43.88%),298 (1.59),51 (17-0-34 33.33%),92 (1.80)
3,"Deledio, Brett",20y 136d,62 (24-1-37 39.52%),40 (0.65),←,
10,"Edwards, Shane",18y 311d,16 (2-1-13 15.63%),11 (0.69),←,
41,"Foley, Nathan",21y 358d,49 (15-1-33 31.63%),10 (0.20),←,
31,"Hyde, Chris",25y 23d,82 (22-0-60 26.83%),31 (0.38),←,
23,"Jackson, Daniel",21y 129d,36 (9-1-26 26.39%),11 (0.31),←,
17,"Johnson, Kane",29y 170d,202 (85-1-116 42.33%),71 (0.35),98 (30-1-67 31.12%),27 (0.28)
46,"King, Jake",23y 159d,19 (3-1-15 18.42%),2 (0.11),←,
38,"McGuane, Luke",20y 201d,16 (2-0-14 12.50%),,←,
40,"Moore, Kelvin",23y 160d,24 (2-0-22 8.33%),8 (0.33),←,
1,"Newman, Chris",25y 106d,111 (34-1-76 31.08%),14 (0.13),←,
26,"Pattison, Adam",21y 180d,35 (13-1-21 38.57%),7 (0.20),←,
15,"Pettifer, Kayne",25y 222d,103 (38-1-64 37.38%),123 (1.19),←,
6,"Polak, Graham",23y 77d,95 (43-1-51 45.79%),17 (0.18),22 (3-1-18 15.91%),8 (0.36)
4,"Raines, Andrew",21y 177d,51 (17-1-33 34.31%),1 (0.02),←,
12,"Richardson, Matthew",32y 166d,256 (106-1-149 41.60%),743 (2.90),←,
8,"Riewoldt, Jack",18y 305d,8 (1-0-7 12.50%),7 (0.88),←,
30,"Tambling, Richard",20y 354d,53 (21-1-31 40.57%),40 (0.75),←,
36,"Thursfield, Will",21y 135d,22 (5-1-16 25.00%),,←,
32,"Tivendale, Greg",28y 135d,185 (72-1-112 39.19%),124 (0.67),←,
21,"Tuck, Shane",25y 251d,69 (24-1-44 35.51%),34 (0.49),←,
Totals,Totals,24y 1d,1917 (717-20-1180 37.40%),1746 (0.91),,
C,"Wallace, Terry",48y 262d,214 (103-3-108 48.83%),,66 (24-1-41 37.12%),
