Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
44,"Arnot, Matt",19y 273d,3 (3-0-0 100.00%),1 (0.33),←,
25,"Chaplin, Troy",27y 148d,155 (66-1-88 42.90%),11 (0.07),15 (11-0-4 73.33%),1 (0.07)
30,"Conca, Reece",20y 343d,45 (22-1-22 50.00%),10 (0.22),←,
9,"Cotchin, Trent",23y 105d,101 (46-2-53 46.53%),59 (0.58),←,
3,"Deledio, Brett",26y 94d,188 (75-5-108 41.22%),126 (0.67),←,
10,"Edwards, Shane",24y 269d,125 (47-5-73 39.60%),76 (0.61),←,
5,"Ellis, Brandon",19y 352d,35 (19-1-15 55.71%),9 (0.26),←,
41,"Foley, Nathan",27y 316d,130 (49-3-78 38.85%),38 (0.29),←,
6,"Grigg, Shaun",25y 93d,102 (47-2-53 47.06%),44 (0.43),59 (29-2-28 50.85%),34 (0.58)
14,"Houli, Bachar",25y 70d,84 (38-3-43 47.02%),21 (0.25),58 (28-2-28 50.00%),12 (0.21)
23,"Jackson, Daniel",27y 87d,139 (51-4-84 38.13%),50 (0.36),←,
28,"King, Jake",29y 117d,102 (40-4-58 41.18%),74 (0.73),←,
20,"Maric, Ivan",27y 198d,111 (62-1-48 56.31%),39 (0.35),34 (19-1-14 57.35%),11 (0.32)
4,"Martin, Dustin",22y 25d,79 (34-2-43 44.30%),85 (1.08),←,
38,"Morris, Steven",24y 202d,36 (20-1-15 56.94%),4 (0.11),←,
1,"Newman, Chris",31y 64d,229 (81-5-143 36.46%),38 (0.17),←,
13,"Petterd, Ricky",24y 362d,61 (18-1-42 30.33%),55 (0.90),7 (4-0-3 57.14%),
18,"Rance, Alex",23y 285d,82 (31-2-49 39.02%),7 (0.09),←,
8,"Riewoldt, Jack",24y 263d,128 (51-4-73 41.41%),309 (2.41),←,
29,"Vickery, Ty",23y 51d,69 (29-2-38 43.48%),66 (0.96),←,
31,"Vlastuin, Nick",19y 93d,11 (7-0-4 63.64%),7 (0.64),←,
35,"White, Matt",26y 97d,100 (40-4-56 42.00%),50 (0.50),←,
Totals,Totals,24y 277d,2115 (876-53-1186 41.42%),1179 (0.56),,
C,"Hardwick, Damien",40y 337d,82 (35-2-45 43.90%),,←,
