Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",21y 239d,26 (13-0-13 50.00%),17 (0.65),←,
1,"Boak, Travis",28y 257d,203 (93-1-109 46.06%),129 (0.64),←,
5,"Broadbent, Matthew",26y 257d,150 (66-1-83 44.33%),49 (0.33),←,
33,"Byrne-Jones, Darcy",21y 207d,24 (11-0-13 45.83%),4 (0.17),←,
17,"Clurey, Tom",23y 23d,22 (12-0-10 54.55%),,←,
22,"Dixon, Charlie",26y 204d,87 (29-1-57 33.91%),132 (1.52),22 (10-0-12 45.45%),38 (1.73)
7,"Ebert, Brad",27y 13d,194 (85-1-108 44.07%),103 (0.53),118 (57-1-60 48.73%),70 (0.59)
9,"Gray, Robbie",29y 16d,159 (72-0-87 45.28%),220 (1.38),←,
46,"Gray, Sam",25y 73d,38 (22-0-16 57.89%),16 (0.42),←,
8,"Hartlett, Hamish",26y 244d,130 (58-1-71 45.00%),70 (0.54),←,
43,"Houston, Dan",19y 338d,4 (2-0-2 50.00%),,←,
24,"Impey, Jarman",21y 280d,58 (30-0-28 51.72%),21 (0.36),←,
42,"Jonas, Tom",26y 96d,86 (41-1-44 48.26%),1 (0.01),←,
29,"Pittard, Jasper",26y 14d,99 (51-0-48 51.52%),11 (0.11),←,
21,"Polec, Jared",24y 185d,66 (36-0-30 54.55%),37 (0.56),50 (29-0-21 58.00%),28 (0.56)
2,"Powell-Pepper, Sam",19y 97d,4 (2-0-2 50.00%),4 (1.00),←,
12,"Trengove, Jackson",26y 164d,138 (57-1-80 41.67%),15 (0.11),←,
39,"Westhoff, Justin",30y 196d,207 (94-1-112 45.65%),254 (1.23),←,
19,"White, Matt",30y,147 (71-4-72 49.66%),96 (0.65),42 (27-0-15 64.29%),42 (1.00)
16,"Wines, Ollie",22y 190d,88 (47-0-41 53.41%),42 (0.48),←,
20,"Wingard, Chad",23y 260d,111 (54-1-56 49.10%),194 (1.75),←,
11,"Young, Aaron",24y 130d,67 (32-1-34 48.51%),56 (0.84),←,
Totals,Totals,25y 25d,2108 (978-14-1116 46.39%),1471 (0.70),,
C,"Hinkley, Ken",50y 197d,96 (53-0-43 55.21%),,←,
