Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
24,"Bryan, Nick",21y 272d,10 (2-0-8 20.00%),2 (0.20),←,
6,"Caldwell, Jye",22y 296d,52 (19-0-33 36.54%),16 (0.31),41 (16-0-25 39.02%),15 (0.37)
13,"Cox, Nik",21y 187d,28 (10-0-18 35.71%),10 (0.36),←,
22,"Durham, Sam",22y 12d,44 (19-0-25 43.18%),9 (0.20),←,
35,"Guelfi, Matt",25y 341d,92 (44-1-47 48.37%),44 (0.48),←,
21,"Heppell, Dyson",31y 68d,230 (108-2-120 47.39%),67 (0.29),←,
19,"Hind, Nick",28y 336d,75 (32-0-43 42.67%),25 (0.33),54 (23-0-31 42.59%),8 (0.15)
8,"Hobbs, Ben",19y 308d,30 (11-0-19 36.67%),14 (0.47),←,
29,"Kelly, Jake",28y 181d,144 (61-1-82 42.71%),3 (0.02),34 (11-0-23 32.35%),2 (0.06)
4,"Langford, Kyle",26y 232d,125 (52-1-72 42.00%),112 (0.90),←,
15,"Laverde, Jayden",27y 100d,105 (46-0-59 43.81%),38 (0.36),←,
37,"Martin, Nic",22y 109d,39 (16-0-23 41.03%),32 (0.82),←,
1,"McGrath, Andrew",25y 49d,129 (61-1-67 47.67%),19 (0.15),←,
7,"Merrett, Zach",27y 291d,201 (86-2-113 43.28%),64 (0.32),←,
3,"Parish, Darcy",25y 361d,145 (57-1-87 39.66%),52 (0.36),←,
16,"Perkins, Archie",21y 117d,57 (24-0-33 42.11%),40 (0.70),←,
34,"Phillips, Andrew",32y 18d,77 (26-0-51 33.77%),27 (0.35),36 (20-0-16 55.56%),12 (0.33)
27,"Redman, Mason",25y 329d,98 (44-1-53 45.41%),17 (0.17),←,
14,"Ridley, Jordan",24y 274d,85 (36-1-48 42.94%),1 (0.01),←,
11,"Snelling, Will",25y 349d,62 (30-1-31 49.19%),29 (0.47),61 (29-1-31 48.36%),28 (0.46)
25,"Stringer, Jake",29y 87d,188 (93-0-95 49.47%),325 (1.73),99 (45-0-54 45.45%),165 (1.67)
20,"Wright, Peter",26y 316d,115 (32-0-83 27.83%),179 (1.56),49 (19-0-30 38.78%),94 (1.92)
30,"Zerk-Thatcher, Brandon",24y 330d,46 (22-1-23 48.91%),,←,
Totals,Totals,25y 216d,2177 (931-13-1233 42.77%),1125 (0.52),,
C,"Scott, Brad",47y 79d,229 (115-0-114 50.22%),,18 (9-0-9 50.00%),
