Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",20y 335d,14 (3-0-11 21.43%),1 (0.07),3 (0-0-3 0.00%),
13,"Cox, Nik",19y 226d,22 (10-0-12 45.45%),9 (0.41),←,
12,"Cutler, Tom",26y 190d,87 (27-1-59 31.61%),35 (0.40),21 (9-1-11 45.24%),3 (0.14)
2,"Draper, Sam",22y 335d,21 (6-0-15 28.57%),3 (0.14),←,
42,"Durham, Sam",20y 51d,7 (4-0-3 57.14%),1 (0.14),←,
10,"Francis, Aaron",24y 19d,50 (23-1-26 47.00%),8 (0.16),←,
8,"Gleeson, Martin",27y 4d,97 (35-2-60 37.11%),5 (0.05),←,
35,"Guelfi, Matt",24y 15d,63 (33-1-29 53.17%),14 (0.22),←,
21,"Heppell, Dyson",29y 107d,191 (92-2-97 48.69%),62 (0.32),←,
15,"Laverde, Jayden",25y 139d,69 (31-0-38 44.93%),37 (0.54),←,
1,"McGrath, Andrew",23y 88d,93 (47-1-45 51.08%),17 (0.18),←,
7,"Merrett, Zach",25y 330d,165 (71-2-92 43.64%),50 (0.30),←,
3,"Parish, Darcy",24y 35d,116 (49-1-66 42.67%),47 (0.41),←,
16,"Perkins, Archie",19y 156d,21 (11-0-10 52.38%),9 (0.43),←,
27,"Redman, Mason",24y 3d,60 (29-1-30 49.17%),8 (0.13),←,
14,"Ridley, Jordan",22y 313d,48 (21-1-26 44.79%),,←,
9,"Shiel, Dylan",28y 173d,180 (78-4-98 44.44%),80 (0.44),45 (19-1-25 43.33%),16 (0.36)
5,"Smith, Devon",28y 101d,174 (67-3-104 39.37%),143 (0.82),65 (29-1-35 45.38%),43 (0.66)
40,"Snelling, Will",24y 23d,42 (19-1-22 46.43%),23 (0.55),41 (18-1-22 45.12%),22 (0.54)
17,"Stewart, James",27y 178d,72 (31-1-40 43.75%),66 (0.92),54 (23-1-30 43.52%),48 (0.89)
25,"Stringer, Jake",27y 126d,157 (81-0-76 51.59%),279 (1.78),68 (33-0-35 48.53%),119 (1.75)
45,"Waterman, Alec",25y 10d,14 (8-0-6 57.14%),17 (1.21),←,
20,"Wright, Peter",24y 355d,87 (23-0-64 26.44%),114 (1.31),21 (10-0-11 47.62%),29 (1.38)
Totals,Totals,24y 208d,1850 (799-22-1029 43.19%),1028 (0.56),,
C,"Rutten, Ben",38y 93d,23 (11-0-12 47.83%),,←,
