Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",30y 28d,247 (104-1-142 42.31%),160 (0.65),←,
7,"Brown, Nathan",30y 160d,204 (88-4-112 44.12%),329 (1.61),67 (24-1-42 36.57%),123 (1.84)
9,"Cotchin, Trent",18y 103d,9 (5-0-4 55.56%),8 (0.89),←,
3,"Deledio, Brett",21y 92d,78 (31-2-45 41.03%),59 (0.76),←,
10,"Edwards, Shane",19y 268d,26 (6-2-18 26.92%),22 (0.85),←,
41,"Foley, Nathan",22y 315d,65 (22-2-41 35.38%),16 (0.25),←,
34,"Hughes, Cleve",21y 186d,16 (7-0-9 43.75%),23 (1.44),←,
17,"Johnson, Kane",30y 126d,214 (90-2-122 42.52%),76 (0.36),110 (35-2-73 32.73%),32 (0.29)
16,"McGuane, Luke",21y 158d,26 (7-1-18 28.85%),,←,
13,"McMahon, Jordan",25y 53d,130 (52-4-74 41.54%),40 (0.31),16 (7-1-8 46.88%),3 (0.19)
40,"Moore, Kelvin",24y 116d,40 (9-1-30 23.75%),9 (0.22),←,
20,"Morton, Mitch",21y 173d,23 (11-1-11 50.00%),37 (1.61),11 (5-1-5 50.00%),26 (2.36)
1,"Newman, Chris",26y 62d,127 (41-2-84 33.07%),16 (0.13),←,
26,"Pattison, Adam",22y 136d,50 (20-2-28 42.00%),12 (0.24),←,
14,"Polo, Dean",21y 349d,30 (12-1-17 41.67%),7 (0.23),←,
8,"Riewoldt, Jack",19y 262d,20 (7-1-12 37.50%),19 (0.95),←,
25,"Schulz, Jay",23y 92d,62 (20-2-40 33.87%),52 (0.84),←,
5,"Simmonds, Troy",30y 6d,173 (80-1-92 46.53%),121 (0.70),69 (28-1-40 41.30%),55 (0.80)
30,"Tambling, Richard",21y 311d,69 (28-2-39 42.03%),49 (0.71),←,
2,"Thursfield, Will",22y 91d,34 (9-2-23 29.41%),,←,
21,"Tuck, Shane",26y 208d,85 (31-2-52 37.65%),40 (0.47),←,
35,"White, Matt",21y 95d,32 (12-2-18 40.63%),9 (0.28),←,
Totals,Totals,23y 270d,1760 (692-37-1031 39.32%),1104 (0.63),,
C,"Wallace, Terry",49y 219d,230 (110-4-116 48.70%),,82 (31-2-49 39.02%),
