Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",26y 32d,62 (22-2-38 37.10%),8 (0.13),←,
40,"Butler, Dan",20y 300d,2 (2-0-0 100.00%),3 (1.50),←,
22,"Caddy, Josh",24y 183d,97 (54-1-42 56.19%),78 (0.80),2 (2-0-0 100.00%),2 (1.00)
46,"Castagna, Jason",20y 261d,7 (3-0-4 42.86%),4 (0.57),←,
30,"Conca, Reece",24y 230d,82 (41-1-40 50.61%),21 (0.26),←,
9,"Cotchin, Trent",26y 357d,175 (85-2-88 49.14%),104 (0.59),←,
10,"Edwards, Shane",28y 156d,189 (81-5-103 44.18%),131 (0.69),←,
5,"Ellis, Brandon",23y 239d,112 (60-1-51 54.02%),40 (0.36),←,
24,"Griffiths, Ben",25y 194d,63 (36-0-27 57.14%),42 (0.67),←,
6,"Grigg, Shaun",28y 345d,169 (82-2-85 49.11%),80 (0.47),126 (64-2-60 51.59%),70 (0.56)
2,"Grimes, Dylan",25y 257d,81 (45-0-36 55.56%),2 (0.02),←,
14,"Houli, Bachar",28y 322d,151 (73-3-75 49.34%),34 (0.23),125 (63-2-60 51.20%),25 (0.20)
23,"Lambert, Kane",25y 124d,29 (15-0-14 51.72%),15 (0.52),←,
7,"Lennon, Ben",21y 268d,20 (10-0-10 50.00%),10 (0.50),←,
4,"Martin, Dustin",25y 277d,155 (74-2-79 48.39%),156 (1.01),←,
25,"Nankervis, Toby",22y 230d,14 (9-0-5 64.29%),5 (0.36),2 (2-0-0 100.00%),2 (1.00)
3,"Prestia, Dion",24y 169d,97 (28-0-69 28.87%),31 (0.32),2 (2-0-0 100.00%),1 (0.50)
18,"Rance, Alex",27y 172d,152 (70-2-80 46.71%),8 (0.05),←,
8,"Riewoldt, Jack",28y 150d,204 (91-4-109 45.59%),486 (2.38),←,
17,"Rioli, Daniel",19y 348d,20 (8-0-12 40.00%),16 (0.80),←,
15,"Short, Jayden",21y 65d,17 (7-0-10 41.18%),6 (0.35),←,
1,"Vlastuin, Nick",22y 345d,82 (45-0-37 54.88%),19 (0.23),←,
Totals,Totals,24y 278d,1980 (941-25-1014 47.53%),1299 (0.66),,
C,"Hardwick, Damien",44y 224d,159 (76-2-81 48.43%),,←,
