Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 170d,58 (20-2-36 36.21%),8 (0.14),←,
9,"Cotchin, Trent",26y 129d,171 (83-2-86 49.12%),98 (0.57),←,
39,"Drummond, Nathan",21y 208d,5 (1-0-4 20.00%),2 (0.40),←,
10,"Edwards, Shane",27y 294d,185 (79-5-101 44.05%),128 (0.69),←,
5,"Ellis, Brandon",23y 11d,108 (58-1-49 54.17%),39 (0.36),←,
6,"Grigg, Shaun",28y 117d,165 (80-2-83 49.09%),78 (0.47),122 (62-2-58 51.64%),68 (0.56)
2,"Grimes, Dylan",25y 29d,77 (43-0-34 55.84%),2 (0.03),←,
16,"Hampson, Shaun",28y 146d,96 (47-1-48 49.48%),37 (0.39),33 (13-0-20 39.39%),5 (0.15)
14,"Houli, Bachar",28y 94d,147 (71-3-73 49.32%),33 (0.22),121 (61-2-58 51.24%),24 (0.20)
28,"Hunt, Taylor",25y 283d,101 (71-0-30 70.30%),21 (0.21),38 (22-0-16 57.89%),2 (0.05)
7,"Lennon, Ben",21y 40d,19 (9-0-10 47.37%),9 (0.47),←,
27,"Lloyd, Sam",26y 164d,40 (19-0-21 47.50%),57 (1.42),←,
31,"Markov, Oleg",20y 98d,6 (2-0-4 33.33%),1 (0.17),←,
4,"Martin, Dustin",25y 49d,151 (72-2-77 48.34%),150 (0.99),←,
26,"Miles, Anthony",24y 168d,65 (33-0-32 50.77%),23 (0.35),55 (32-0-23 58.18%),22 (0.40)
15,"Moore, Andrew",25y 76d,58 (25-0-33 43.10%),19 (0.33),3 (1-0-2 33.33%),1 (0.33)
18,"Rance, Alex",26y 310d,148 (68-2-78 46.62%),8 (0.05),←,
8,"Riewoldt, Jack",27y 288d,200 (89-4-107 45.50%),481 (2.40),←,
17,"Rioli, Daniel",19y 120d,16 (6-0-10 37.50%),11 (0.69),←,
45,"Short, Jayden",20y 203d,14 (6-0-8 42.86%),6 (0.43),←,
29,"Vickery, Ty",26y 75d,119 (56-2-61 47.90%),158 (1.33),←,
1,"Vlastuin, Nick",22y 117d,78 (43-0-35 55.13%),18 (0.23),←,
Totals,Totals,24y 294d,2027 (981-26-1020 48.40%),1387 (0.68),,
C,"Hardwick, Damien",43y 362d,155 (74-2-79 48.39%),,←,
