Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
11,"Ackland, Cain",25y 85d,64 (38-0-26 59.38%),23 (0.36),11 (4-0-7 36.36%),2 (0.18)
31,"Bannister, Jordan",24y 221d,50 (18-2-30 38.00%),10 (0.20),36 (10-1-25 29.17%),10 (0.28)
7,"Bentick, Adam",21y 361d,45 (12-1-32 27.78%),12 (0.27),←,
13,"Blackwell, Luke",20y 212d,17 (3-1-13 20.59%),4 (0.24),←,
44,"Carrazzo, Andrew",23y 176d,52 (13-2-37 26.92%),14 (0.27),←,
25,"Fevola, Brendan",26y 140d,134 (46-2-86 35.07%),363 (2.71),←,
14,"Fisher, Brad",23y 61d,60 (17-1-42 29.17%),73 (1.22),←,
4,"Gibbs, Bryce",18y 86d,11 (4-0-7 36.36%),1 (0.09),←,
33,"Houlihan, Ryan",25y 139d,147 (47-2-98 32.65%),90 (0.61),←,
43,"Koutoufides, Anthony",34y 142d,272 (136-3-133 50.55%),223 (0.82),←,
12,"Lappin, Matthew",31y 112d,244 (99-2-143 40.98%),240 (0.98),189 (71-1-117 37.83%),214 (1.13)
3,"Murphy, Marc",19y 325d,24 (6-0-18 25.00%),13 (0.54),←,
17,"OhAilpin, Setanta",24y 83d,23 (5-1-17 23.91%),5 (0.22),←,
2,"Russell, Jordan",20y 215d,20 (4-1-15 22.50%),3 (0.15),←,
9,"Saddington, Jason",27y 229d,153 (76-1-76 50.00%),43 (0.28),11 (3-0-8 27.27%),2 (0.18)
29,"Scotland, Heath",26y 323d,127 (44-1-82 35.04%),40 (0.31),74 (21-1-52 29.05%),28 (0.38)
6,"Simpson, Kade",23y 35d,54 (14-1-39 26.85%),29 (0.54),←,
32,"Thornton, Bret",23y 206d,101 (25-1-75 25.25%),1 (0.01),←,
30,"Waite, Jarrad",24y 125d,74 (19-2-53 27.03%),86 (1.16),←,
1,"Walker, Andrew",21y 22d,66 (16-2-48 25.76%),21 (0.32),←,
8,"Whitnall, Lance",27y 290d,212 (89-2-121 42.45%),343 (1.62),←,
34,"Wiggins, Simon",24y 271d,83 (24-1-58 29.52%),19 (0.23),←,
Totals,Totals,24y 175d,2033 (755-29-1249 37.14%),1656 (0.81),,
C,"Pagan, Denis",59y 258d,339 (175-2-162 51.92%),,99 (25-2-72 26.26%),
