Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",22y 145d,73 (23-2-48 32.88%),14 (0.19),←,
6,"Bate, Matthew",23y 48d,81 (25-1-55 31.48%),85 (1.05),←,
43,"Bennell, Jamie",20y 34d,29 (7-0-22 24.14%),13 (0.45),←,
32,"Bruce, Cameron",30y 284d,217 (88-2-127 41.01%),208 (0.96),←,
25,"Cheney, Kyle",20y 320d,14 (2-0-12 14.29%),,←,
36,"Davey, Aaron",27y 31d,134 (53-2-79 40.30%),144 (1.07),←,
14,"Dunn, Lynden",23y 58d,63 (19-1-43 30.95%),46 (0.73),←,
8,"Frawley, James",21y 294d,54 (15-1-38 28.70%),1 (0.02),←,
20,"Garland, Colin",22y 74d,33 (7-1-25 22.73%),3 (0.09),←,
18,"Green, Brad",29y 120d,213 (92-2-119 43.66%),275 (1.29),←,
40,"Jamar, Mark",26y 336d,88 (33-2-53 38.64%),35 (0.40),←,
11,"Johnson, Paul",26y 15d,64 (14-0-50 21.88%),17 (0.27),63 (13-0-50 20.63%),17 (0.27)
2,"Jones, Nathan",22y 172d,85 (20-2-63 24.71%),34 (0.40),←,
24,"Jurrah, Liam",21y 292d,10 (4-0-6 40.00%),22 (2.20),←,
28,"Macdonald, Joel",25y 274d,91 (50-1-40 55.49%),6 (0.07),11 (5-0-6 45.45%),
13,"McKenzie, Jordie",20y 20d,15 (5-1-9 36.67%),2 (0.13),←,
22,"Moloney, Brent",26y 164d,105 (38-2-65 37.14%),25 (0.24),82 (26-1-55 32.32%),19 (0.23)
27,"Rivers, Jared",25y 266d,101 (40-2-59 40.59%),4 (0.04),←,
31,"Scully, Tom",19y 57d,14 (5-1-8 39.29%),3 (0.21),←,
12,"Sylvia, Colin",24y 245d,96 (32-1-63 33.85%),76 (0.79),←,
9,"Trengove, Jack",18y 312d,14 (5-1-8 39.29%),7 (0.50),←,
4,"Watts, Jack",19y 107d,11 (2-1-8 22.73%),8 (0.73),←,
Totals,Totals,23y 200d,1605 (579-26-1000 36.07%),1028 (0.64),,
C,"Bailey, Dean",43y 174d,59 (12-1-46 21.19%),,←,
