Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",31y 243d,226 (104-2-120 46.46%),78 (0.35),←,
45,"Campbell, Tom",22y 176d,15 (3-0-12 20.00%),13 (0.87),←,
17,"Cooney, Adam",28y 209d,207 (101-2-104 49.28%),176 (0.85),←,
8,"Crameri, Stewart",25y 260d,63 (33-1-29 53.17%),110 (1.75),6 (2-0-4 33.33%),14 (2.33)
6,"Dahlhaus, Luke",21y 249d,55 (19-0-36 34.55%),58 (1.05),←,
29,"Dickson, Tory",26y 213d,32 (9-0-23 28.13%),48 (1.50),←,
13,"Giansiracusa, Daniel",32y 47d,256 (114-4-138 45.31%),321 (1.25),←,
16,"Griffen, Ryan",27y 274d,188 (94-1-93 50.27%),122 (0.65),←,
7,"Higgins, Shaun",26y 54d,115 (54-1-60 47.39%),124 (1.08),←,
26,"Hunter, Lachie",19y 135d,14 (5-0-9 35.71%),8 (0.57),←,
19,"Jones, Liam",23y 62d,61 (24-0-37 39.34%),63 (1.03),←,
46,"Jong, Lin",20y 327d,9 (2-0-7 22.22%),4 (0.44),←,
21,"Liberatore, Tom",21y 346d,61 (20-0-41 32.79%),11 (0.18),←,
11,"Macrae, Jack",19y 267d,19 (6-0-13 31.58%),7 (0.37),←,
27,"Minson, Will",29y 16d,164 (79-1-84 48.48%),73 (0.45),←,
2,"Murphy, Robert",31y 322d,255 (110-4-141 43.92%),170 (0.67),←,
42,"Picken, Liam",27y 269d,113 (50-0-63 44.25%),31 (0.27),←,
25,"Stevens, Koby",22y 313d,35 (13-0-22 37.14%),16 (0.46),24 (9-0-15 37.50%),14 (0.58)
9,"Stringer, Jake",20y 2d,16 (5-0-11 31.25%),15 (0.94),←,
32,"Talia, Michael",21y 75d,15 (3-0-12 20.00%),1 (0.07),←,
10,"Wood, Easton",24y 235d,53 (23-0-30 43.40%),6 (0.11),←,
31,"Young, Tom",22y 1d,27 (15-0-12 55.56%),5 (0.19),18 (7-0-11 38.89%),3 (0.17)
Totals,Totals,24y 319d,1999 (886-16-1097 44.32%),1460 (0.73),,
C,"McCartney, Brendan",53y 186d,50 (15-0-35 30.00%),,←,
