Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",20y 83d,42 (24-1-17 58.33%),50 (1.19),4 (1-0-3 25.00%),6 (1.50)
10,"Ashcroft, Marcus",25y 235d,160 (55-2-103 35.00%),92 (0.57),8 (2-0-6 25.00%),8 (1.00)
26,"Barker, John",22y 88d,50 (6-0-44 12.00%),13 (0.26),3 (0-0-3 0.00%),1 (0.33)
25,"Bews, Andrew",32y 303d,268 (139-2-127 52.24%),134 (0.50),5 (1-0-4 20.00%),
36,"Bradshaw, Daniel",18y 178d,4 (3-0-1 75.00%),4 (1.00),1 (0-0-1 0.00%),4 (4.00)
1,"Champion, Richard",29y 34d,127 (46-2-79 37.01%),39 (0.31),8 (2-0-6 25.00%),2 (0.25)
16,"Clarke, Matthew",23y 242d,77 (38-1-38 50.00%),10 (0.13),8 (2-0-6 25.00%),4 (0.50)
40,"Clayton, Shane",18y 206d,15 (1-0-14 6.67%),1 (0.07),2 (0-0-2 0.00%),
6,"Fletcher, Adrian",27y 220d,139 (65-1-73 47.12%),73 (0.53),8 (2-0-6 25.00%),4 (0.50)
32,"Hart, Shaun",26y 1d,110 (39-1-70 35.91%),85 (0.77),8 (2-0-6 25.00%),4 (0.50)
2,"Johnson, Chris",20y 353d,67 (9-0-58 13.43%),72 (1.07),8 (2-0-6 25.00%),5 (0.63)
27,"Keating, Clark",21y 60d,22 (12-1-9 56.82%),19 (0.86),8 (2-0-6 25.00%),10 (1.25)
41,"Kennedy, Matthew",27y 103d,121 (41-1-79 34.30%),25 (0.21),8 (2-0-6 25.00%),
18,"Lambert, Craig",28y 225d,179 (59-1-119 33.24%),75 (0.42),7 (2-0-5 28.57%),3 (0.43)
44,"Lappin, Nigel",20y 331d,68 (34-1-33 50.74%),46 (0.68),7 (2-0-5 28.57%),6 (0.86)
23,"Leppitsch, Justin",21y 229d,51 (24-1-26 48.04%),78 (1.53),7 (2-0-5 28.57%),20 (2.86)
42,"Lynch, Tristan",23y 269d,27 (15-1-11 57.41%),1 (0.04),6 (1-0-5 16.67%),
7,"McIvor, Scott",30y 282d,199 (73-1-125 36.93%),96 (0.48),6 (2-0-4 33.33%),4 (0.67)
4,"McRae, Craig",23y 238d,43 (22-0-21 51.16%),57 (1.33),4 (1-0-3 25.00%),1 (0.25)
3,"Voss, Michael",21y 315d,87 (40-1-46 46.55%),76 (0.87),8 (2-0-6 25.00%),4 (0.50)
33,"White, Darryl",23y 340d,94 (40-2-52 43.62%),107 (1.14),4 (1-0-3 25.00%),1 (0.25)
Totals,Totals,24y 85d,1950 (785-20-1145 40.26%),1153 (0.59),,
C,"Northey, John",53y 323d,289 (147-3-139 51.38%),,8 (2-0-6 25.00%),
