St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",21y 204d,31 (14-0-17 45.16%),12 (0.39),←,
15,"Billings, Jack",21y 254d,48 (17-0-31 35.42%),29 (0.60),←,
22,"Brown, Nathan",28y 133d,136 (79-1-56 58.46%),7 (0.05),6 (3-0-3 50.00%),
27,"Bruce, Josh",24y 325d,74 (24-1-49 33.11%),105 (1.42),60 (23-1-36 39.17%),102 (1.70)
2,"Carlisle, Jake",25y 210d,91 (43-0-48 47.25%),55 (0.60),6 (3-0-3 50.00%),1 (0.17)
14,"Geary, Jarryn",28y 310d,147 (78-1-68 53.40%),25 (0.17),←,
19,"Gilbert, Sam",30y 253d,185 (104-5-76 57.57%),36 (0.19),←,
4,"Gresham, Jade",19y 248d,24 (13-0-11 54.17%),19 (0.79),←,
18,"Longer, Billy",23y 352d,45 (10-0-35 22.22%),2 (0.04),36 (8-0-28 22.22%),2 (0.06)
28,"Membrey, Tim",22y 338d,36 (18-1-17 51.39%),63 (1.75),35 (17-1-17 50.00%),63 (1.80)
41,"Minchington, Darren",23y 141d,25 (9-1-15 38.00%),21 (0.84),←,
11,"Montagna, Leigh",33y 178d,276 (146-5-125 53.80%),153 (0.55),←,
16,"Newnes, Jack",24y 64d,97 (34-1-62 35.57%),26 (0.27),←,
12,"Riewoldt, Nick",34y 194d,324 (160-6-158 50.31%),702 (2.17),←,
17,"Roberton, Dylan",25y 312d,108 (48-0-60 44.44%),16 (0.15),71 (26-0-45 36.62%),11 (0.15)
6,"Ross, Sebastian",23y 357d,65 (23-1-41 36.15%),9 (0.14),←,
35,"Sinclair, Jack",22y 76d,28 (11-0-17 39.29%),22 (0.79),←,
9,"Steele, Jack",21y 137d,23 (11-0-12 47.83%),10 (0.43),6 (3-0-3 50.00%),1 (0.17)
3,"Steven, Jack",27y 32d,138 (53-2-83 39.13%),89 (0.64),←,
25,"Stevens, Koby",25y 315d,75 (31-0-44 41.33%),36 (0.48),1 (1-0-0 100.00%),2 (2.00)
29,"Webster, Jimmy",23y 305d,56 (17-1-38 31.25%),2 (0.04),←,
44,"Weller, Maverick",25y 75d,96 (28-1-67 29.69%),49 (0.51),64 (22-1-41 35.16%),46 (0.72)
Totals,Totals,25y 152d,2128 (971-27-1130 45.63%),1488 (0.70),,
C,"Richardson, Alan",51y 347d,73 (25-1-47 34.93%),,72 (25-1-46 35.42%),
