Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",30y 233d,144 (65-1-78 45.49%),75 (0.52),←,
12,"Boekhorst, Blaine",23y 344d,23 (3-0-20 13.04%),12 (0.52),←,
41,"Casboult, Levi",27y 150d,92 (29-1-62 32.07%),102 (1.11),←,
30,"Curnow, Charlie",20y 190d,25 (5-0-20 20.00%),22 (0.88),←,
15,"Docherty, Sam",23y 299d,90 (27-1-62 30.56%),14 (0.16),77 (21-1-55 27.92%),13 (0.17)
25,"Fisher, Zac",19y 58d,15 (3-0-12 20.00%),3 (0.20),←,
4,"Gibbs, Bryce",28y 150d,229 (94-2-133 41.48%),136 (0.59),←,
14,"Jones, Liam",26y 169d,93 (35-0-58 37.63%),84 (0.90),27 (8-0-19 29.63%),16 (0.59)
11,"Kerridge, Sam",24y 108d,57 (21-0-36 36.84%),31 (0.54),30 (8-0-22 26.67%),8 (0.27)
8,"Kreuzer, Matthew",28y 91d,159 (70-0-89 44.03%),82 (0.52),←,
13,"Lamb, Jed",24y 297d,46 (17-0-29 36.96%),34 (0.74),24 (8-0-16 33.33%),17 (0.71)
3,"Murphy, Marc",30y 24d,234 (97-1-136 41.67%),168 (0.72),←,
5,"Petrevski-Seton, Sam",19y 174d,18 (4-0-14 22.22%),10 (0.56),←,
33,"Pickett, Jarrod",20y 359d,8 (1-0-7 12.50%),3 (0.38),←,
20,"Plowman, Lachie",22y 335d,59 (16-0-43 27.12%),1 (0.02),39 (12-0-27 30.77%),
1,"Silvagni, Jack",19y 238d,27 (4-0-23 14.81%),26 (0.96),←,
6,"Simpson, Kade",33y 99d,284 (107-3-174 38.20%),131 (0.46),←,
16,"Smedts, Billie",25y 65d,45 (28-0-17 62.22%),20 (0.44),7 (2-0-5 28.57%),1 (0.14)
39,"Thomas, Dale",30y 52d,216 (121-2-93 56.48%),148 (0.69),59 (18-0-41 30.51%),27 (0.46)
23,"Weitering, Jacob",19y 262d,40 (10-0-30 25.00%),9 (0.22),←,
31,"Williamson, Tom",18y 243d,13 (5-0-8 38.46%),1 (0.08),←,
46,"Wright, Matthew",27y 241d,136 (61-0-75 44.85%),114 (0.84),42 (12-0-30 28.57%),51 (1.21)
Totals,Totals,24y 290d,2053 (823-11-1219 40.09%),1226 (0.60),,
C,"Bolton, Brendon",38y 116d,47 (17-0-30 36.17%),,42 (12-0-30 28.57%),
