Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",27y 251d,113 (56-1-56 50.00%),44 (0.39),←,
28,"Bell, Tom",23y 78d,29 (14-1-14 50.00%),19 (0.66),←,
44,"Carrazzo, Andrew",30y 258d,178 (71-4-103 41.01%),47 (0.26),←,
41,"Casboult, Levi",24y 168d,36 (14-1-21 40.28%),29 (0.81),←,
16,"Cripps, Patrick",19y 165d,3 (1-1-1 50.00%),,←,
35,"Curnow, Ed",24y 296d,66 (35-2-29 54.55%),11 (0.17),←,
15,"Docherty, Sam",20y 317d,29 (11-1-17 39.66%),8 (0.28),16 (5-1-10 34.38%),7 (0.44)
4,"Gibbs, Bryce",25y 168d,177 (80-2-95 45.76%),98 (0.55),←,
40,"Jamison, Michael",28y 80d,131 (59-2-70 45.80%),2 (0.02),←,
5,"Judd, Chris",30y 356d,271 (151-4-116 56.46%),224 (0.83),137 (67-2-68 49.64%),86 (0.63)
9,"Lucas, Kane",23y 65d,42 (21-1-20 51.19%),15 (0.36),←,
14,"McLean, Brock",28y 172d,157 (64-2-91 41.40%),76 (0.48),63 (27-1-35 43.65%),37 (0.59)
2,"Menzel, Troy",19y 342d,26 (11-1-14 44.23%),34 (1.31),←,
17,"Rowe, Sam",26y 284d,31 (12-1-18 40.32%),11 (0.35),←,
47,"Sheehan, Ciaran",23y 284d,4 (1-1-2 37.50%),,←,
6,"Simpson, Kade",30y 117d,222 (91-3-128 41.67%),121 (0.55),←,
42,"Tuohy, Zach",24y 263d,76 (37-1-38 49.34%),25 (0.33),←,
30,"Waite, Jarrad",31y 207d,184 (66-4-114 36.96%),252 (1.37),←,
10,"Watson, Matthew",22y 45d,19 (7-1-11 39.47%),6 (0.32),←,
43,"White, Simon",26y 74d,45 (24-2-19 55.56%),9 (0.20),←,
36,"Wood, Cameron",27y 179d,70 (36-1-33 52.14%),23 (0.33),6 (2-1-3 41.67%),2 (0.33)
13,"Yarran, Chris",23y 254d,105 (48-2-55 46.67%),87 (0.83),←,
Totals,Totals,25y 234d,2014 (910-39-1065 45.18%),1141 (0.57),,
C,"Malthouse, Mick",61y 13d,710 (405-7-298 57.54%),,46 (19-1-26 42.39%),
