Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",22y 162d,46 (21-2-23 47.83%),2 (0.04),←,
25,"Chaplin, Troy",28y 152d,179 (77-1-101 43.30%),13 (0.07),39 (22-0-17 56.41%),3 (0.08)
30,"Conca, Reece",21y 347d,67 (33-1-33 50.00%),19 (0.28),←,
9,"Cotchin, Trent",24y 109d,125 (57-2-66 46.40%),76 (0.61),←,
3,"Deledio, Brett",27y 98d,208 (85-5-118 42.07%),134 (0.64),←,
10,"Edwards, Shane",25y 273d,146 (56-5-85 40.07%),96 (0.66),←,
5,"Ellis, Brandon",20y 356d,59 (30-1-28 51.69%),23 (0.39),←,
41,"Foley, Nathan",28y 320d,148 (59-3-86 40.88%),42 (0.28),←,
39,"Gordon, Nathan",24y 163d,8 (4-0-4 50.00%),5 (0.63),6 (2-0-4 33.33%),4 (0.67)
2,"Grimes, Dylan",23y 9d,39 (18-0-21 46.15%),1 (0.03),←,
14,"Houli, Bachar",26y 74d,108 (49-3-56 46.76%),26 (0.24),82 (39-2-41 48.78%),17 (0.21)
42,"Lloyd, Sam",24y 144d,7 (3-0-4 42.86%),10 (1.43),←,
20,"Maric, Ivan",28y 202d,126 (70-1-55 55.95%),47 (0.37),49 (27-1-21 56.12%),19 (0.39)
4,"Martin, Dustin",23y 29d,103 (45-2-56 44.66%),111 (1.08),←,
26,"Miles, Anthony",22y 147d,17 (5-0-12 29.41%),5 (0.29),7 (4-0-3 57.14%),4 (0.57)
38,"Morris, Steven",25y 206d,59 (30-1-28 51.69%),7 (0.12),←,
1,"Newman, Chris",32y 68d,245 (89-5-151 37.35%),44 (0.18),←,
18,"Rance, Alex",24y 289d,101 (40-2-59 40.59%),8 (0.08),←,
8,"Riewoldt, Jack",25y 267d,151 (61-4-86 41.72%),365 (2.42),←,
19,"Thomas, Matt",27y 148d,98 (32-1-65 33.16%),33 (0.34),11 (5-0-6 45.45%),3 (0.27)
29,"Vickery, Ty",24y 55d,87 (38-2-47 44.83%),101 (1.16),←,
31,"Vlastuin, Nick",20y 97d,32 (16-0-16 50.00%),13 (0.41),←,
Totals,Totals,25y 36d,2159 (918-41-1200 42.52%),1181 (0.55),,
C,"Hardwick, Damien",41y 341d,106 (46-2-58 44.34%),,←,
