Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",22y 363d,57 (30-0-27 52.63%),50 (0.88),32 (18-0-14 56.25%),28 (0.88)
21,"Barry, Leo",23y 58d,66 (35-0-31 53.03%),49 (0.74),←,
24,"Bolton, Jude",20y 123d,23 (9-0-14 39.13%),16 (0.70),←,
8,"Cresswell, Daryn",29y 55d,182 (75-1-106 41.48%),152 (0.84),←,
28,"Crouch, Jared",22y 133d,60 (29-0-31 48.33%),10 (0.17),←,
26,"Feast, Simon",25y 228d,8 (4-0-4 50.00%),3 (0.38),←,
40,"Fixter, Ben",19y 23d,2 (1-0-1 50.00%),,←,
12,"Fosdike, Nic",20y 141d,27 (12-0-15 44.44%),15 (0.56),←,
37,"Goodes, Adam",20y 190d,39 (17-0-22 43.59%),54 (1.38),←,
14,"Kelly, Paul",30y 354d,202 (75-3-124 37.87%),171 (0.85),←,
3,"Lewis, Dale",31y 73d,170 (63-2-105 37.65%),178 (1.05),←,
34,"Luff, Troy",30y 237d,139 (63-2-74 46.04%),81 (0.58),←,
36,"Mathews, Ben",21y 230d,40 (19-0-21 47.50%),7 (0.17),←,
11,"Maxfield, Stuart",28y 98d,200 (99-2-99 50.00%),118 (0.59),111 (64-1-46 58.11%),53 (0.48)
13,"McPherson, Daniel",25y 11d,68 (39-1-28 58.09%),14 (0.21),←,
23,"Nicks, Matthew",25y 64d,90 (50-0-40 55.56%),38 (0.42),←,
19,"OLoughlin, Michael",23y 147d,120 (66-1-53 55.42%),166 (1.38),←,
22,"Saddington, Jason",20y 267d,63 (32-0-31 50.79%),24 (0.38),←,
25,"Schauble, Andrew",23y 242d,98 (35-0-63 35.71%),15 (0.15),19 (8-0-11 42.11%),4 (0.21)
2,"Schwass, Wayne",31y 232d,248 (134-0-114 54.03%),140 (0.56),64 (33-0-31 51.56%),43 (0.67)
7,"Seymour, Brad",24y 74d,103 (54-1-48 52.91%),9 (0.09),←,
1,"Stafford, Greg",25y 324d,107 (49-1-57 46.26%),35 (0.33),←,
Totals,Totals,24y 300d,2112 (990-14-1108 46.88%),1345 (0.64),,
C,"Eade, Rodney",42y 103d,114 (64-1-49 56.58%),,←,
