Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",21y 101d,36 (15-2-19 44.44%),,←,
25,"Chaplin, Troy",27y 91d,148 (60-1-87 40.88%),11 (0.07),8 (5-0-3 62.50%),1 (0.13)
9,"Cotchin, Trent",23y 48d,94 (40-2-52 43.62%),56 (0.60),←,
3,"Deledio, Brett",26y 37d,181 (69-5-107 39.50%),123 (0.68),←,
10,"Edwards, Shane",24y 212d,118 (41-5-72 36.86%),72 (0.61),←,
41,"Foley, Nathan",27y 259d,123 (43-3-77 36.18%),34 (0.28),←,
6,"Grigg, Shaun",25y 36d,95 (41-2-52 44.21%),38 (0.40),52 (23-2-27 46.15%),28 (0.54)
14,"Houli, Bachar",25y 13d,79 (33-3-43 43.67%),20 (0.25),53 (23-2-28 45.28%),11 (0.21)
23,"Jackson, Daniel",27y 30d,132 (45-4-83 35.61%),41 (0.31),←,
28,"King, Jake",29y 60d,95 (34-4-57 37.89%),70 (0.74),←,
22,"Lonergan, Sam",26y 60d,80 (33-2-45 42.50%),39 (0.49),1 (0-0-1 0.00%),
20,"Maric, Ivan",27y 141d,106 (57-1-48 54.25%),38 (0.36),29 (14-1-14 50.00%),10 (0.34)
4,"Martin, Dustin",21y 333d,72 (28-2-42 40.28%),78 (1.08),←,
16,"McGuane, Luke",26y 102d,102 (34-4-64 35.29%),33 (0.32),←,
38,"Morris, Steven",24y 145d,29 (14-1-14 50.00%),2 (0.07),←,
26,"Nahas, Robin",25y 196d,82 (28-3-51 35.98%),100 (1.22),←,
1,"Newman, Chris",31y 7d,222 (75-5-142 34.91%),35 (0.16),←,
18,"Rance, Alex",23y 228d,75 (25-2-48 34.67%),7 (0.09),←,
8,"Riewoldt, Jack",24y 206d,121 (45-4-72 38.84%),291 (2.40),←,
29,"Vickery, Ty",22y 359d,62 (23-2-37 38.71%),60 (0.97),←,
31,"Vlastuin, Nick",19y 36d,5 (2-0-3 40.00%),3 (0.60),←,
35,"White, Matt",26y 40d,93 (34-4-55 38.71%),45 (0.48),←,
Totals,Totals,25y 91d,2150 (819-61-1270 38.09%),1196 (0.56),,
C,"Hardwick, Damien",40y 280d,75 (29-2-44 40.00%),,←,
