North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 171d,96 (38-0-58 39.58%),31 (0.32),86 (31-0-55 36.05%),27 (0.31)
16,"Bonar, Aiden",23y 137d,30 (6-0-24 20.00%),5 (0.17),24 (3-0-21 12.50%),
21,"Coleman-Jones, Callum",23y 40d,16 (5-1-10 34.38%),13 (0.81),7 (1-0-6 14.29%),2 (0.29)
4,"Corr, Aidan",28y 67d,117 (49-3-65 43.16%),2 (0.02),19 (2-0-17 10.53%),
25,"Curtis, Paul",19y 141d,13 (1-0-12 7.69%),10 (0.77),←,
9,"Davies-Uniacke, Luke",23y 45d,67 (16-1-50 24.63%),19 (0.28),←,
22,"Goldstein, Todd",34y 22d,291 (128-2-161 44.33%),151 (0.52),←,
18,"Greenwood, Hugh",30y 139d,100 (42-2-56 43.00%),47 (0.47),17 (2-0-15 11.76%),2 (0.12)
43,"Hall, Aaron",31y 256d,153 (42-2-109 28.10%),93 (0.61),50 (9-1-40 19.00%),17 (0.34)
6,"Horne-Francis, Jason",19y 32d,14 (2-0-12 14.29%),4 (0.29),←,
35,"Lazzaro, Charlie",20y 120d,20 (4-0-16 20.00%),3 (0.15),←,
11,"McDonald, Luke",27y 164d,155 (65-0-90 41.94%),17 (0.11),←,
23,"McKay, Ben",24y 211d,49 (7-1-41 15.31%),1 (0.02),←,
39,"Perez, Flynn",20y 332d,17 (1-0-16 5.88%),,←,
24,"Powell, Tom",20y 143d,27 (3-1-23 12.96%),9 (0.33),←,
8,"Scott, Bailey",22y 14d,51 (6-1-44 12.75%),20 (0.39),←,
12,"Simpkin, Jy",24y 140d,112 (34-1-77 30.80%),42 (0.38),←,
36,"Spicer, Phoenix",20y 174d,5 (1-0-4 20.00%),1 (0.20),←,
2,"Stephenson, Jaidyn",23y 189d,86 (38-1-47 44.77%),96 (1.12),32 (4-1-27 14.06%),20 (0.63)
5,"Taylor, Curtis",22y 108d,48 (9-1-38 19.79%),19 (0.40),←,
17,"Young, Lachie",23y 108d,40 (8-1-31 21.25%),2 (0.05),32 (4-1-27 14.06%),1 (0.03)
7,"Ziebell, Jack",31y 145d,255 (110-1-144 43.33%),180 (0.71),←,
44,"Zurhaar, Cameron",24y 62d,79 (22-1-56 28.48%),105 (1.33),←,
Totals,Totals,24y 224d,1841 (637-20-1184 34.60%),870 (0.47),,
C,"Adams, Leigh",34y 108d,2 (1-0-1 50.00%),,←,
