Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",25y 190d,72 (37-0-35 51.39%),16 (0.22),←,
19,"Betts, Eddie",25y 216d,157 (62-3-92 40.45%),243 (1.55),←,
21,"Bootsma, Josh",19y 128d,5 (2-0-3 40.00%),,←,
44,"Carrazzo, Andrew",28y 197d,146 (58-3-85 40.75%),42 (0.29),←,
34,"Duigan, Nick",27y 296d,31 (17-1-13 56.45%),1 (0.03),←,
46,"Ellard, David",23y 108d,35 (19-0-16 54.29%),22 (0.63),←,
38,"Garlett, Jeff",22y 331d,67 (38-1-28 57.46%),114 (1.70),←,
4,"Gibbs, Bryce",23y 106d,125 (58-1-66 46.80%),65 (0.52),←,
22,"Hampson, Shaun",24y 100d,56 (30-1-25 54.46%),29 (0.52),←,
40,"Jamison, Michael",26y 18d,82 (38-1-43 46.95%),1 (0.01),←,
45,"Joseph, Aaron",22y 361d,64 (33-0-31 51.56%),9 (0.14),←,
5,"Judd, Chris",28y 295d,234 (136-3-95 58.76%),201 (0.86),100 (52-1-47 52.50%),63 (0.63)
8,"Kreuzer, Matthew",23y 47d,80 (43-0-37 53.75%),46 (0.57),←,
14,"McLean, Brock",26y 110d,110 (44-1-65 40.45%),44 (0.40),16 (7-0-9 43.75%),5 (0.31)
12,"Robinson, Mitch",23y 22d,62 (35-1-26 57.26%),39 (0.63),←,
29,"Scotland, Heath",31y 344d,235 (96-2-137 41.28%),74 (0.31),182 (73-2-107 40.66%),62 (0.34)
6,"Simpson, Kade",28y 55d,170 (69-2-99 41.18%),108 (0.64),←,
42,"Tuohy, Zach",22y 202d,24 (14-0-10 58.33%),8 (0.33),←,
1,"Walker, Andrew",26y 42d,136 (48-3-85 36.40%),103 (0.76),←,
11,"Warnock, Robert",25y 162d,58 (28-1-29 49.14%),12 (0.21),37 (18-1-18 50.00%),8 (0.22)
10,"Watson, Matthew",19y 349d,7 (1-0-6 14.29%),,←,
13,"Yarran, Chris",21y 193d,54 (26-1-27 49.07%),36 (0.67),←,
Totals,Totals,24y 309d,2010 (932-25-1053 46.37%),1213 (0.60),,
C,"Ratten, Brett",40y 354d,111 (55-1-55 50.00%),,←,
