Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",29y 127d,119 (35-1-83 29.83%),128 (1.08),←,
9,"Cripps, Patrick",24y 124d,96 (22-1-73 23.44%),45 (0.47),←,
35,"Curnow, Ed",29y 255d,160 (58-2-100 36.88%),35 (0.22),←,
47,"Deluca, Josh",23y 70d,5 (1-0-4 20.00%),3 (0.60),1 (1-0-0 100.00%),1 (1.00)
25,"Fisher, Zac",21y 35d,51 (10-0-41 19.61%),20 (0.39),←,
40,"Gibbons, Michael",24y 66d,17 (5-0-12 29.41%),11 (0.65),←,
14,"Jones, Liam",28y 146d,123 (41-0-82 33.33%),84 (0.68),57 (14-0-43 24.56%),16 (0.28)
7,"Kennedy, Matthew",22y 105d,37 (15-2-20 43.24%),18 (0.49),18 (4-0-14 22.22%),11 (0.61)
8,"Kreuzer, Matthew",30y 68d,185 (77-0-108 41.62%),93 (0.50),←,
16,"Lang, Darcy",23y 241d,59 (30-1-28 51.69%),39 (0.66),15 (4-0-11 26.67%),8 (0.53)
10,"McKay, Harry",21y 208d,30 (6-0-24 20.00%),46 (1.53),←,
3,"Murphy, Marc",32y 1d,263 (103-1-159 39.35%),181 (0.69),←,
24,"Newman, Nic",26y 186d,46 (25-0-21 54.35%),10 (0.22),15 (5-0-10 33.33%),2 (0.13)
4,"OBrien, Lochie",19y 305d,30 (7-0-23 23.33%),8 (0.27),←,
5,"Petrevski-Seton, Sam",21y 151d,59 (12-0-47 20.34%),19 (0.32),←,
20,"Plowman, Lachie",24y 312d,89 (23-0-66 25.84%),1 (0.01),69 (19-0-50 27.54%),
43,"Setterfield, Will",21y 165d,15 (5-0-10 33.33%),5 (0.33),13 (4-0-9 30.77%),5 (0.38)
1,"Silvagni, Jack",21y 215d,55 (11-0-44 20.00%),43 (0.78),←,
6,"Simpson, Kade",35y 76d,320 (115-3-202 36.41%),137 (0.43),←,
39,"Thomas, Dale",32y 29d,254 (129-2-123 51.18%),155 (0.61),97 (26-0-71 26.80%),34 (0.35)
18,"Walsh, Sam",19y 18d,17 (5-0-12 29.41%),4 (0.24),←,
23,"Weitering, Jacob",21y 239d,72 (16-0-56 22.22%),10 (0.14),←,
Totals,Totals,25y 60d,2102 (751-13-1338 35.73%),1095 (0.52),,
C,"Teague, David",38y 76d,6 (4-0-2 66.67%),,←,
