Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",25y 199d,88 (36-1-51 41.48%),30 (0.34),13 (7-0-6 53.85%),1 (0.08)
11,"Aish, James",25y 167d,104 (43-0-61 41.35%),24 (0.23),22 (10-0-12 45.45%),1 (0.05)
19,"Blakely, Connor",25y 53d,68 (27-0-41 39.71%),3 (0.04),←,
8,"Brayshaw, Andrew",21y 167d,62 (26-0-36 41.94%),15 (0.24),←,
27,"Chapman, Heath",19y 83d,5 (4-0-1 80.00%),1 (0.20),←,
33,"Colyer, Travis",29y 243d,112 (54-1-57 48.66%),68 (0.61),25 (11-0-14 44.00%),14 (0.56)
6,"Conca, Reece",28y 255d,146 (76-1-69 52.40%),25 (0.17),42 (18-0-24 42.86%),2 (0.05)
36,"Cox, Brennan",22y 254d,53 (20-0-33 37.74%),27 (0.51),←,
12,"Crowden, Mitch",21y 361d,26 (12-0-14 46.15%),10 (0.38),←,
4,"Darcy, Sean",22y 316d,46 (18-0-28 39.13%),18 (0.39),←,
43,"Frederick, Michael",20y 342d,15 (9-0-6 60.00%),8 (0.53),←,
7,"Fyfe, Nat",29y 218d,192 (103-1-88 53.91%),159 (0.83),←,
15,"Hughes, Ethan",26y 138d,73 (29-0-44 39.73%),4 (0.05),←,
37,"Lobb, Rory",28y 74d,108 (58-2-48 54.63%),87 (0.81),34 (16-0-18 47.06%),23 (0.68)
2,"Logue, Griffin",23y 11d,30 (11-0-19 36.67%),1 (0.03),←,
16,"Mundy, David",35y 278d,338 (171-1-166 50.74%),146 (0.43),←,
13,"Ryan, Luke",25y 77d,72 (29-0-43 40.28%),3 (0.04),←,
28,"Schultz, Lachie",23y 145d,29 (12-0-17 41.38%),26 (0.90),←,
3,"Serong, Caleb",20y 74d,20 (11-0-9 55.00%),2 (0.10),←,
20,"Taberner, Matthew",27y 311d,93 (44-0-49 47.31%),121 (1.30),←,
35,"Treacy, Josh",18y 263d,3 (3-0-0 100.00%),,←,
10,"Walters, Michael",30y 107d,169 (83-1-85 49.41%),280 (1.66),←,
14,"Wilson, Nathan",28y 107d,136 (66-2-68 49.26%),18 (0.13),59 (26-0-33 44.07%),2 (0.03)
Totals,Totals,25y 89d,1988 (945-10-1033 47.54%),1076 (0.54),,
C,"Longmuir, Justin",40y 93d,23 (11-0-12 47.83%),,←,
