Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 269d,179 (100-0-79 55.87%),70 (0.39),55 (27-0-28 49.09%),15 (0.27)
37,"Barrass, Tom",29y 219d,159 (75-1-83 47.48%),1 (0.01),9 (6-0-3 66.67%),
24,"Battle, Josh",26y 256d,133 (67-0-66 50.38%),30 (0.23),10 (7-0-3 70.00%),
18,"Chol, Mabior",28y 106d,94 (52-1-41 55.85%),135 (1.44),33 (20-0-13 60.61%),57 (1.73)
16,"DAmbrosio, Massimo",21y 344d,50 (31-0-19 62.00%),15 (0.30),34 (22-0-12 64.71%),10 (0.29)
35,"Dear, Calsher",19y 284d,18 (14-0-4 77.78%),25 (1.39),←,
33,"Ginnivan, Jack",22y 157d,74 (52-0-22 70.27%),95 (1.28),32 (21-0-11 65.63%),37 (1.16)
15,"Hardwick, Blake",28y 99d,182 (85-2-95 47.25%),31 (0.17),←,
9,"Jiath, Changkuoth",25y 336d,63 (25-0-38 39.68%),5 (0.08),←,
42,"Macdonald, Bailey",20y 284d,6 (4-0-2 66.67%),,←,
31,"Macdonald, Connor",22y 122d,74 (35-0-39 47.30%),54 (0.73),←,
28,"Mackenzie, Cam",21y 114d,42 (22-0-20 52.38%),12 (0.29),←,
20,"Maginness, Finn",24y 81d,53 (24-0-29 45.28%),13 (0.25),←,
13,"Moore, Dylan",25y 284d,110 (46-1-63 42.27%),120 (1.09),←,
1,"Morrison, Harry",26y 184d,113 (51-1-61 45.58%),28 (0.25),←,
3,"Newcombe, Jai",23y 286d,86 (40-2-44 47.67%),37 (0.43),←,
7,"Reeves, Ned",26y 196d,43 (16-1-26 38.37%),11 (0.26),←,
14,"Scrimshaw, Jack",26y 253d,112 (46-1-65 41.52%),11 (0.10),108 (46-1-61 43.06%),11 (0.10)
6,"Sicily, James",30y 129d,166 (86-1-79 52.11%),76 (0.46),←,
25,"Ward, Josh",21y 271d,51 (22-0-29 43.14%),7 (0.14),←,
34,"Watson, Nick",20y 80d,28 (18-0-10 64.29%),42 (1.50),←,
23,"Weddle, Josh",20y 355d,52 (28-0-24 53.85%),19 (0.37),←,
5,"Worpel, James",26y 111d,134 (58-2-74 44.03%),47 (0.35),←,
Totals,Totals,24y 289d,2022 (997-13-1012 49.31%),884 (0.44),,
C,"Mitchell, Sam",42y 215d,80 (37-0-43 46.25%),,←,
