Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Blakiston, Lachlan",26y 278d,1 (0-0-1 0.00%),,←,
30,"Caddy, Nate",19y 335d,23 (10-0-13 43.48%),23 (1.00),←,
6,"Caldwell, Jye",24y 259d,87 (34-1-52 39.66%),30 (0.34),76 (31-1-44 41.45%),29 (0.38)
36,"Clarke, Angus",19y 37d,4 (1-0-3 25.00%),3 (0.75),←,
44,"Day-Wicks, Archer",19y 32d,5 (1-0-4 20.00%),1 (0.20),←,
28,"Duursma, Xavier",24y 342d,101 (61-1-39 60.89%),48 (0.48),28 (14-1-13 51.79%),15 (0.54)
17,"Goldstein, Todd",36y 348d,337 (141-3-193 42.28%),160 (0.47),22 (11-1-10 52.27%),3 (0.14)
11,"Gresham, Jade",27y 294d,169 (79-2-88 47.34%),163 (0.96),33 (15-1-17 46.97%),27 (0.82)
35,"Guelfi, Matt",27y 304d,113 (54-1-58 48.23%),64 (0.57),←,
40,"Johnson, Zak",18y 172d,3 (0-0-3 0.00%),,←,
10,"Kako, Isaac",19y 99d,13 (6-0-7 46.15%),7 (0.54),←,
15,"Laverde, Jayden",29y 63d,136 (59-1-76 43.75%),38 (0.28),←,
34,"Lual, Luamon",20y 78d,2 (0-0-2 0.00%),1 (0.50),←,
37,"Martin, Nic",24y 72d,80 (35-1-44 44.38%),62 (0.77),←,
26,"May, Archie",20y 291d,1 (0-0-1 0.00%),,←,
1,"McGrath, Andrew",27y 12d,170 (80-2-88 47.65%),20 (0.12),←,
7,"Merrett, Zach",29y 254d,242 (105-3-134 44.01%),86 (0.36),←,
3,"Parish, Darcy",27y 324d,164 (65-2-97 40.24%),55 (0.34),←,
16,"Perkins, Archie",23y 80d,92 (39-0-53 42.39%),60 (0.65),←,
25,"Prior, Jaxon",24y 10d,52 (34-1-17 66.35%),11 (0.21),13 (6-0-7 46.15%),
21,"Roberts, Archie",19y 208d,17 (7-0-10 41.18%),3 (0.18),←,
12,"Setterfield, Will",27y 129d,81 (32-0-49 39.51%),15 (0.19),24 (10-0-14 41.67%),3 (0.13)
20,"Wright, Peter",28y 279d,142 (45-1-96 32.04%),223 (1.57),76 (32-1-43 42.76%),138 (1.82)
Totals,Totals,24y 235d,2035 (888-19-1128 43.64%),1073 (0.53),,
C,"Scott, Brad",49y 42d,270 (134-1-135 49.81%),,59 (28-1-30 48.31%),
