St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",30y 34d,163 (68-1-94 42.02%),98 (0.60),←,
26,"Battle, Josh",19y 322d,5 (2-0-3 40.00%),7 (1.40),←,
15,"Billings, Jack",22y 336d,80 (29-1-50 36.88%),59 (0.74),←,
2,"Carlisle, Jake",26y 292d,120 (55-1-64 46.25%),60 (0.50),35 (15-1-19 44.29%),6 (0.17)
11,"Clark, Hunter",19y 116d,14 (4-1-9 32.14%),3 (0.21),←,
7,"Dunstan, Luke",23y 172d,83 (31-2-50 38.55%),41 (0.49),←,
14,"Geary, Jarryn",30y 27d,178 (89-2-87 50.56%),27 (0.15),←,
19,"Gilbert, Sam",31y 335d,205 (112-6-87 56.10%),37 (0.18),←,
4,"Gresham, Jade",20y 330d,57 (25-1-31 44.74%),71 (1.25),←,
1,"Hickey, Tom",27y 136d,77 (22-2-53 29.87%),23 (0.30),65 (21-2-42 33.85%),18 (0.28)
43,"Marshall, Rowan",22y 238d,9 (1-0-8 11.11%),4 (0.44),←,
36,"McKenzie, Daniel",22y 64d,29 (13-0-16 44.83%),3 (0.10),←,
28,"Membrey, Tim",24y 55d,65 (30-2-33 47.69%),118 (1.82),64 (29-2-33 46.88%),118 (1.84)
16,"Newnes, Jack",25y 146d,130 (46-2-82 36.15%),45 (0.35),←,
30,"Phillips, Ed",20y 113d,7 (1-0-6 14.29%),,←,
37,"Rice, Bailey",21y 160d,8 (3-0-5 37.50%),,←,
6,"Ross, Sebastian",25y 74d,97 (34-2-61 36.08%),13 (0.13),←,
5,"Savage, Shane",27y 196d,140 (68-2-70 49.29%),60 (0.43),84 (27-2-55 33.33%),23 (0.27)
35,"Sinclair, Jack",23y 158d,59 (23-1-35 39.83%),35 (0.59),←,
9,"Steele, Jack",22y 219d,53 (21-1-31 40.57%),19 (0.36),36 (13-1-22 37.50%),10 (0.28)
3,"Steven, Jack",28y 114d,171 (65-3-103 38.89%),104 (0.61),←,
44,"Weller, Maverick",26y 157d,120 (37-2-81 31.67%),58 (0.48),88 (31-2-55 36.36%),55 (0.63)
Totals,Totals,24y 239d,1870 (779-32-1059 41.66%),885 (0.47),,
C,"Richardson, Alan",53y 64d,106 (37-2-67 35.85%),,105 (37-2-66 36.19%),
