North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",28y 101d,87 (37-0-50 42.53%),29 (0.33),77 (30-0-47 38.96%),25 (0.32)
15,"Bosenavulagi, Atu",21y 239d,17 (4-0-13 23.53%),1 (0.06),14 (2-0-12 14.29%),1 (0.07)
21,"Coleman-Jones, Callum",22y 335d,13 (4-1-8 34.62%),13 (1.00),4 (0-0-4 0.00%),2 (0.50)
4,"Corr, Aidan",27y 362d,108 (48-3-57 45.83%),2 (0.02),10 (1-0-9 10.00%),
25,"Curtis, Paul",19y 71d,4 (0-0-4 0.00%),2 (0.50),←,
9,"Davies-Uniacke, Luke",22y 340d,58 (15-1-42 26.72%),15 (0.26),←,
22,"Goldstein, Todd",33y 317d,282 (127-2-153 45.39%),142 (0.50),←,
37,"Hayden, Kyron",22y 341d,13 (3-0-10 23.08%),,←,
20,"Larkey, Nick",23y 342d,59 (16-1-42 27.97%),100 (1.69),←,
35,"Lazzaro, Charlie",20y 50d,15 (3-0-12 20.00%),3 (0.20),←,
1,"Mahony, Jack",20y 183d,38 (5-1-32 14.47%),16 (0.42),←,
11,"McDonald, Luke",27y 94d,146 (64-0-82 43.84%),17 (0.12),←,
39,"Perez, Flynn",20y 262d,9 (0-0-9 0.00%),,←,
24,"Powell, Tom",20y 73d,18 (2-1-15 13.89%),7 (0.39),←,
8,"Scott, Bailey",21y 309d,43 (5-1-37 12.79%),19 (0.44),←,
2,"Stephenson, Jaidyn",23y 119d,80 (37-1-42 46.88%),94 (1.17),26 (3-1-22 13.46%),18 (0.69)
5,"Taylor, Curtis",22y 38d,39 (8-1-30 21.79%),15 (0.38),←,
26,"Thomas, Tarryn",22y 50d,53 (17-1-35 33.02%),45 (0.85),←,
28,"Turner, Kayne",26y 134d,110 (46-1-63 42.27%),58 (0.53),←,
19,"Walker, Josh",29y 183d,131 (45-2-84 35.11%),75 (0.57),46 (8-1-37 18.48%),6 (0.13)
17,"Young, Lachie",23y 38d,32 (7-1-24 23.44%),1 (0.03),24 (3-1-20 14.58%),
7,"Ziebell, Jack",31y 75d,248 (109-1-138 44.15%),172 (0.69),←,
44,"Zurhaar, Cameron",23y 357d,72 (21-1-50 29.86%),90 (1.25),←,
Totals,Totals,24y 65d,1675 (623-20-1032 37.19%),916 (0.55),,
C,"Noble, David",54y 364d,31 (5-1-25 17.74%),,←,
