Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
19,"Betts, Eddie",33y 242d,323 (157-3-163 49.07%),610 (1.89),191 (79-3-109 42.15%),300 (1.57)
41,"Casboult, Levi",30y 132d,132 (41-1-90 31.44%),142 (1.08),←,
9,"Cripps, Patrick",25y 129d,109 (28-1-80 26.15%),51 (0.47),←,
28,"Cuningham, David",23y 117d,33 (8-0-25 24.24%),19 (0.58),←,
35,"Curnow, Ed",30y 261d,173 (64-2-107 37.57%),37 (0.21),←,
15,"Docherty, Sam",26y 282d,100 (32-1-67 32.50%),14 (0.14),87 (26-1-60 30.46%),13 (0.15)
40,"Gibbons, Michael",25y 71d,29 (11-0-18 37.93%),23 (0.79),←,
14,"Jones, Liam",29y 152d,133 (46-0-87 34.59%),84 (0.63),67 (19-0-48 28.36%),16 (0.24)
7,"Kennedy, Matthew",23y 110d,44 (19-2-23 45.45%),23 (0.52),25 (8-0-17 32.00%),16 (0.64)
21,"Martin, Jack",25y 178d,105 (29-1-75 28.10%),90 (0.86),8 (4-0-4 50.00%),9 (1.13)
11,"McGovern, Mitch",25y 288d,72 (42-1-29 59.03%),97 (1.35),24 (8-0-16 33.33%),30 (1.25)
47,"Moore, Callum",23y 326d,9 (5-0-4 55.56%),5 (0.56),1 (1-0-0 100.00%),
3,"Murphy, Marc",33y 6d,276 (109-1-166 39.67%),187 (0.68),←,
32,"Newnes, Jack",27y 152d,163 (59-2-102 36.81%),61 (0.37),8 (4-0-4 50.00%),6 (0.75)
5,"Petrevski-Seton, Sam",22y 157d,72 (18-0-54 25.00%),19 (0.26),←,
27,"Pittonet, Marc",24y 52d,14 (9-0-5 64.29%),,7 (4-0-3 57.14%),
20,"Plowman, Lachie",25y 318d,102 (29-0-73 28.43%),1 (0.01),82 (25-0-57 30.49%),
43,"Setterfield, Will",22y 171d,28 (11-0-17 39.29%),8 (0.29),26 (10-0-16 38.46%),8 (0.31)
6,"Simpson, Kade",36y 81d,333 (121-3-209 36.79%),138 (0.41),←,
18,"Walsh, Sam",20y 23d,30 (11-0-19 36.67%),9 (0.30),←,
23,"Weitering, Jacob",22y 245d,84 (21-0-63 25.00%),10 (0.12),←,
31,"Williamson, Tom",21y 226d,23 (10-0-13 43.48%),1 (0.04),←,
Totals,Totals,26y 119d,2387 (880-18-1489 36.87%),1629 (0.68),,
C,"Teague, David",39y 81d,19 (10-0-9 52.63%),,←,
