Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",20y 54d,17 (4-1-12 26.47%),,←,
30,"Conca, Reece",19y 239d,19 (5-1-13 28.95%),1 (0.05),←,
9,"Cotchin, Trent",22y,66 (26-1-39 40.15%),36 (0.55),←,
3,"Deledio, Brett",24y 355d,152 (54-4-94 36.84%),101 (0.66),←,
10,"Edwards, Shane",23y 165d,91 (26-4-61 30.77%),40 (0.44),←,
42,"Ellis, Brandon",18y 248d,2 (0-0-2 0.00%),,←,
41,"Foley, Nathan",26y 212d,112 (36-3-73 33.48%),33 (0.29),←,
6,"Grigg, Shaun",23y 354d,66 (26-1-39 40.15%),18 (0.27),23 (8-1-14 36.96%),8 (0.35)
2,"Grimes, Dylan",20y 266d,10 (4-0-6 40.00%),,←,
14,"Houli, Bachar",23y 331d,50 (18-2-30 38.00%),14 (0.28),24 (8-1-15 35.42%),5 (0.21)
23,"Jackson, Daniel",25y 348d,106 (32-3-71 31.60%),29 (0.27),←,
28,"King, Jake",28y 12d,76 (22-4-50 31.58%),46 (0.61),←,
20,"Maric, Ivan",26y 94d,79 (43-0-36 54.43%),28 (0.35),2 (0-0-2 0.00%),
4,"Martin, Dustin",20y 286d,45 (14-1-30 32.22%),46 (1.02),←,
13,"Miller, Brad",28y 276d,149 (51-2-96 34.90%),110 (0.74),16 (7-0-9 43.75%),21 (1.31)
38,"Morris, Steven",23y 98d,2 (0-0-2 0.00%),,←,
26,"Nahas, Robin",24y 149d,57 (15-2-40 28.07%),64 (1.12),←,
17,"Newman, Chris",29y 325d,194 (61-4-129 32.47%),29 (0.15),←,
18,"Rance, Alex",22y 181d,46 (10-1-35 22.83%),7 (0.15),←,
8,"Riewoldt, Jack",23y 159d,92 (30-3-59 34.24%),201 (2.18),←,
21,"Tuck, Shane",30y 105d,142 (50-3-89 36.27%),58 (0.41),←,
29,"Vickery, Ty",21y 312d,47 (15-2-30 34.04%),45 (0.96),←,
Totals,Totals,24y 25d,1620 (542-42-1036 33.46%),906 (0.56),,
C,"Hardwick, Damien",39y 233d,46 (14-1-31 31.52%),,←,
