Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",22y 179d,36 (12-0-24 33.33%),8 (0.22),25 (9-0-16 36.00%),7 (0.28)
42,"DAmbrosio, Massimo",19y 294d,9 (5-0-4 55.56%),4 (0.44),←,
33,"Davey, Alwyn",19y 28d,2 (2-0-0 100.00%),2 (1.00),←,
2,"Draper, Sam",24y 179d,45 (15-0-30 33.33%),17 (0.38),←,
22,"Durham, Sam",21y 260d,29 (12-0-17 41.38%),7 (0.24),←,
35,"Guelfi, Matt",25y 224d,84 (40-1-43 48.21%),33 (0.39),←,
21,"Heppell, Dyson",30y 316d,215 (101-2-112 47.44%),67 (0.31),←,
23,"Jones, Harry",22y 29d,28 (14-0-14 50.00%),34 (1.21),←,
29,"Kelly, Jake",28y 64d,133 (58-1-74 43.98%),2 (0.02),23 (8-0-15 34.78%),1 (0.04)
4,"Langford, Kyle",26y 115d,109 (45-1-63 41.74%),82 (0.75),←,
15,"Laverde, Jayden",26y 348d,93 (40-0-53 43.01%),37 (0.40),←,
37,"Martin, Nic",21y 357d,23 (9-0-14 39.13%),20 (0.87),←,
1,"McGrath, Andrew",24y 297d,113 (54-1-58 48.23%),19 (0.17),←,
47,"Menzie, Jye",20y 149d,4 (3-0-1 75.00%),5 (1.25),←,
7,"Merrett, Zach",27y 174d,186 (79-2-105 43.01%),56 (0.30),←,
3,"Parish, Darcy",25y 244d,134 (54-1-79 40.67%),50 (0.37),←,
16,"Perkins, Archie",21y,41 (17-0-24 41.46%),29 (0.71),←,
34,"Phillips, Andrew",31y 266d,64 (20-0-44 31.25%),24 (0.38),23 (14-0-9 60.87%),9 (0.39)
27,"Redman, Mason",25y 212d,82 (37-1-44 45.73%),13 (0.16),←,
14,"Ridley, Jordan",24y 157d,70 (29-1-40 42.14%),1 (0.01),←,
12,"Setterfield, Will",25y 49d,59 (24-0-35 40.68%),14 (0.24),2 (2-0-0 100.00%),2 (1.00)
9,"Shiel, Dylan",30y 17d,201 (86-4-111 43.78%),85 (0.42),66 (27-1-38 41.67%),21 (0.32)
30,"Zerk-Thatcher, Brandon",24y 213d,31 (15-1-15 50.00%),,←,
Totals,Totals,24y 293d,1791 (771-16-1004 43.05%),609 (0.34),,
C,"Scott, Brad",46y 327d,213 (108-0-105 50.70%),,2 (2-0-0 100.00%),
