Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",26y 246d,62 (24-1-37 39.52%),21 (0.34),←,
12,"Baguley, Mark",30y 349d,109 (46-1-62 42.66%),5 (0.05),←,
2,"Bellchambers, Tom",28y 300d,99 (41-2-56 42.42%),66 (0.67),←,
6,"Daniher, Joe",24y 62d,100 (37-1-62 37.50%),181 (1.81),←,
9,"Goddard, Brendon",32y 350d,319 (173-4-142 54.86%),159 (0.50),114 (47-1-66 41.67%),55 (0.48)
21,"Heppell, Dyson",25y 356d,136 (64-2-70 47.79%),48 (0.35),←,
26,"Hooker, Cale",29y 204d,160 (71-2-87 45.00%),76 (0.47),←,
18,"Hurley, Michael",27y 338d,147 (67-3-77 46.60%),108 (0.73),←,
33,"Laverde, Jayden",22y 23d,25 (7-0-18 28.00%),15 (0.60),←,
43,"McDonald-Tipungwuti, Anthony",25y 13d,51 (17-0-34 33.33%),49 (0.96),←,
1,"McGrath, Andrew",19y 337d,28 (13-0-15 46.43%),2 (0.07),←,
45,"McKenna, Conor",22y 38d,37 (13-0-24 35.14%),11 (0.30),←,
41,"McNiece, Ben",26y 44d,4 (1-0-3 25.00%),,←,
7,"Merrett, Zach",22y 214d,88 (33-1-54 38.07%),32 (0.36),←,
19,"Mutch, Kobe",20y 48d,2 (0-0-2 0.00%),1 (0.50),←,
23,"Myers, David",28y 309d,104 (53-0-51 50.96%),31 (0.30),←,
3,"Parish, Darcy",20y 284d,47 (15-0-32 31.91%),15 (0.32),←,
42,"Saad, Adam",23y 286d,55 (15-1-39 28.18%),3 (0.05),7 (2-0-5 28.57%),
5,"Smith, Devon",24y 350d,116 (40-2-74 35.34%),104 (0.90),7 (2-0-5 28.57%),4 (0.57)
17,"Stewart, James",24y 62d,41 (19-0-22 46.34%),53 (1.29),23 (11-0-12 47.83%),35 (1.52)
25,"Stringer, Jake",24y 10d,96 (50-0-46 52.08%),170 (1.77),7 (2-0-5 28.57%),10 (1.43)
11,"Zaharakis, David",28y 73d,177 (78-2-97 44.63%),113 (0.64),←,
Totals,Totals,25y 162d,2003 (877-22-1104 43.78%),1263 (0.63),,
C,"Worsfold, John",49y 222d,333 (166-2-165 50.15%),,52 (17-0-35 32.69%),
