Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",29y 37d,107 (31-1-75 29.44%),120 (1.12),←,
9,"Cripps, Patrick",24y 34d,86 (19-1-66 22.67%),37 (0.43),←,
35,"Curnow, Ed",29y 165d,148 (54-2-92 37.16%),32 (0.22),←,
2,"Dow, Paddy",19y 187d,25 (3-0-22 12.00%),9 (0.36),←,
25,"Fisher, Zac",20y 310d,39 (6-0-33 15.38%),16 (0.41),←,
40,"Gibbons, Michael",23y 341d,5 (1-0-4 20.00%),1 (0.20),←,
14,"Jones, Liam",28y 56d,117 (38-0-79 32.48%),84 (0.72),51 (11-0-40 21.57%),16 (0.31)
8,"Kreuzer, Matthew",29y 343d,174 (73-0-101 41.95%),89 (0.51),←,
22,"Marchbank, Caleb",22y 135d,38 (9-0-29 23.68%),,31 (7-0-24 22.58%),
11,"McGovern, Mitch",24y 192d,53 (35-1-17 66.98%),75 (1.42),5 (1-0-4 20.00%),8 (1.60)
10,"McKay, Harry",21y 118d,20 (3-0-17 15.00%),33 (1.65),←,
3,"Murphy, Marc",31y 276d,254 (100-1-153 39.57%),176 (0.69),←,
24,"Newman, Nic",26y 96d,36 (21-0-15 58.33%),9 (0.25),5 (1-0-4 20.00%),1 (0.20)
4,"OBrien, Lochie",19y 215d,21 (3-0-18 14.29%),2 (0.10),←,
5,"Petrevski-Seton, Sam",21y 61d,47 (8-0-39 17.02%),17 (0.36),←,
20,"Plowman, Lachie",24y 222d,78 (19-0-59 24.36%),1 (0.01),58 (15-0-43 25.86%),
29,"Polson, Cameron",21y 41d,16 (2-0-14 12.50%),4 (0.25),←,
1,"Silvagni, Jack",21y 125d,44 (7-0-37 15.91%),33 (0.75),←,
6,"Simpson, Kade",34y 351d,312 (111-3-198 36.06%),136 (0.44),←,
39,"Thomas, Dale",31y 304d,243 (125-2-116 51.85%),153 (0.63),86 (22-0-64 25.58%),32 (0.37)
18,"Walsh, Sam",18y 293d,5 (1-0-4 20.00%),3 (0.60),←,
23,"Weitering, Jacob",21y 149d,61 (13-0-48 21.31%),10 (0.16),←,
Totals,Totals,24y 300d,1929 (682-11-1236 35.36%),1040 (0.54),,
C,"Bolton, Brendon",40y 3d,76 (21-0-55 27.63%),,71 (16-0-55 22.54%),
