St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 104d,88 (34-1-53 39.20%),19 (0.22),←,
14,"Ball, Luke",20y 101d,39 (25-0-14 64.10%),24 (0.62),←,
6,"Black, Heath",25y 98d,122 (40-0-82 32.79%),53 (0.43),53 (22-0-31 41.51%),18 (0.34)
27,"Blake, Jason",23y 172d,57 (23-1-33 41.23%),12 (0.21),←,
3,"Clarke, Xavier",20y 341d,56 (25-1-30 45.54%),29 (0.52),←,
26,"Dal Santo, Nick",20y 194d,49 (24-1-24 50.00%),23 (0.47),←,
9,"Gehrig, Fraser",28y 184d,189 (95-1-93 50.53%),321 (1.70),74 (32-0-42 43.24%),162 (2.19)
18,"Goddard, Brendon",19y 106d,40 (25-0-15 62.50%),10 (0.25),←,
34,"Guerra, Brent",22y 97d,81 (58-0-23 71.60%),68 (0.84),16 (11-0-5 68.75%),29 (1.81)
35,"Harvey, Robert",33y 13d,298 (144-3-151 48.83%),172 (0.58),←,
7,"Hayes, Lenny",24y 233d,114 (43-2-69 38.60%),44 (0.39),←,
8,"Hudghton, Max",28y 1d,151 (62-2-87 41.72%),14 (0.09),←,
5,"Jones, Austinn",27y 341d,202 (88-2-112 44.06%),121 (0.60),←,
33,"Knobel, Trent",24y 103d,52 (29-1-22 56.73%),8 (0.15),39 (20-1-18 52.56%),8 (0.21)
23,"Koschitzke, Justin",21y 349d,56 (24-0-32 42.86%),36 (0.64),←,
31,"Maguire, Matt",20y 96d,44 (21-0-23 47.73%),9 (0.20),←,
20,"Murray, Allan",22y 106d,10 (7-0-3 70.00%),10 (1.00),9 (6-0-3 66.67%),10 (1.11)
19,"Penny, Luke",23y 208d,69 (37-0-32 53.62%),6 (0.09),34 (22-0-12 64.71%),1 (0.03)
12,"Riewoldt, Nick",21y 322d,73 (33-1-39 45.89%),116 (1.59),←,
40,"Schwarze, Troy",22y 255d,53 (21-1-31 40.57%),8 (0.15),←,
4,"Thompson, Andrew",31y 318d,170 (72-2-96 42.94%),89 (0.52),←,
13,"Voss, Brett",26y 194d,110 (49-2-59 45.45%),33 (0.30),75 (30-1-44 40.67%),22 (0.29)
Totals,Totals,24y 96d,2123 (979-21-1123 46.11%),1225 (0.58),,
C,"Thomas, Grant",46y 202d,74 (33-1-40 45.27%),,←,
