Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",18y 182d,3 (0-0-3 0.00%),,←,
5,"Boyd, Matthew",31y 271d,229 (105-2-122 46.29%),78 (0.34),←,
17,"Cooney, Adam",28y 237d,210 (102-2-106 49.05%),180 (0.86),←,
8,"Crameri, Stewart",25y 288d,66 (34-1-31 52.27%),114 (1.73),9 (3-0-6 33.33%),18 (2.00)
6,"Dahlhaus, Luke",21y 277d,58 (20-0-38 34.48%),61 (1.05),←,
13,"Giansiracusa, Daniel",32y 75d,258 (115-4-139 45.35%),324 (1.26),←,
44,"Goodes, Brett",30y 97d,15 (4-0-11 26.67%),2 (0.13),←,
16,"Griffen, Ryan",27y 302d,191 (95-1-95 50.00%),124 (0.65),←,
7,"Higgins, Shaun",26y 82d,118 (55-1-62 47.03%),125 (1.06),←,
21,"Liberatore, Tom",22y 9d,64 (21-0-43 32.81%),14 (0.22),←,
11,"Macrae, Jack",19y 295d,22 (7-0-15 31.82%),8 (0.36),←,
27,"Minson, Will",29y 44d,167 (80-1-86 48.20%),74 (0.44),←,
38,"Morris, Dale",31y 147d,180 (96-2-82 53.89%),3 (0.02),←,
2,"Murphy, Robert",31y 350d,258 (111-4-143 43.80%),171 (0.66),←,
42,"Picken, Liam",27y 297d,116 (51-0-65 43.97%),31 (0.27),←,
18,"Roberts, Fletcher",20y 356d,4 (1-0-3 25.00%),,←,
23,"Roughead, Jordan",23y 203d,61 (23-0-38 37.70%),12 (0.20),←,
14,"Smith, Clay",21y 14d,31 (7-0-24 22.58%),16 (0.52),←,
25,"Stevens, Koby",22y 341d,37 (13-0-24 35.14%),17 (0.46),26 (9-0-17 34.62%),15 (0.58)
9,"Stringer, Jake",20y 30d,19 (6-0-13 31.58%),16 (0.84),←,
15,"Tutt, Jason",23y 10d,22 (7-0-15 31.82%),18 (0.82),←,
10,"Wood, Easton",24y 263d,56 (24-0-32 42.86%),6 (0.11),←,
Totals,Totals,25y 190d,2185 (977-18-1190 44.71%),1394 (0.64),,
C,"McCartney, Brendan",53y 214d,53 (16-0-37 30.19%),,←,
