Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
40,"Birss, Shane",20y 143d,26 (10-2-14 42.31%),10 (0.38),←,
42,"Boyd, Matthew",20y 339d,7 (2-0-5 28.57%),3 (0.43),←,
17,"Brown, Nathan",25y 172d,133 (64-3-66 49.25%),196 (1.47),←,
14,"Darcy, Luke",28y 20d,173 (83-4-86 49.13%),119 (0.69),←,
28,"Dimattina, Paul",28y 252d,128 (63-2-63 50.00%),56 (0.44),←,
10,"Eagleton, Nathan",24y 264d,124 (58-3-63 47.98%),102 (0.82),68 (32-1-35 47.79%),57 (0.84)
4,"Garlick, Simon",28y 113d,172 (85-3-84 50.29%),136 (0.79),128 (61-3-64 48.83%),109 (0.85)
9,"Gilbee, Lindsay",22y 24d,36 (15-1-20 43.06%),18 (0.50),←,
8,"Hahn, Mitch",22y 83d,46 (18-1-27 40.22%),13 (0.28),←,
25,"Hargrave, Ryan",22y 6d,34 (12-2-20 38.24%),9 (0.26),←,
22,"Harrison, Ben",28y 196d,133 (60-2-71 45.86%),56 (0.42),57 (22-2-33 40.35%),17 (0.30)
6,"Johnson, Brad",27y 14d,207 (99-5-103 49.03%),263 (1.27),←,
35,"Kretiuk, Steven",31y 28d,166 (90-4-72 55.42%),11 (0.07),←,
29,"McGuinness, Kieran",20y 24d,16 (3-2-11 25.00%),6 (0.38),←,
23,"McMahon, Jordan",20y 66d,33 (7-2-24 24.24%),23 (0.70),←,
2,"Murphy, Robert",21y 53d,56 (21-2-33 39.29%),12 (0.21),←,
15,"Power, Sam",20y 30d,22 (5-1-16 25.00%),4 (0.18),←,
30,"Robbins, Matthew",26y 85d,71 (31-2-38 45.07%),16 (0.23),64 (27-2-35 43.75%),16 (0.25)
34,"Skipper, Wayde",20y 153d,8 (1-1-6 18.75%),,←,
5,"Smith, Rohan",30y 62d,231 (114-5-112 50.43%),210 (0.91),←,
7,"West, Scott",28y 260d,228 (110-4-114 49.12%),85 (0.37),←,
21,"Wiggins, Patrick",22y 173d,9 (6-0-3 66.67%),4 (0.44),←,
Totals,Totals,24y 183d,2059 (957-51-1051 46.48%),1352 (0.66),,
C,"Rohde, Peter",38y 255d,19 (4-1-14 23.68%),,←,
