Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",30y 191d,142 (83-0-59 58.45%),150 (1.06),39 (20-0-19 51.28%),36 (0.92)
21,"Barry, Leo",26y 12d,108 (58-0-50 53.70%),50 (0.46),←,
6,"Bolton, Craig",23y,39 (23-0-16 58.97%),10 (0.26),10 (6-0-4 60.00%),
24,"Bolton, Jude",23y 77d,77 (36-1-40 47.40%),47 (0.61),←,
28,"Crouch, Jared",25y 87d,118 (58-1-59 49.58%),22 (0.19),←,
2,"Davis, Nick",23y 62d,81 (36-0-45 44.44%),101 (1.25),10 (6-0-4 60.00%),16 (1.60)
12,"Fosdike, Nic",23y 94d,78 (37-1-40 48.08%),43 (0.55),←,
37,"Goodes, Adam",23y 143d,97 (46-1-50 47.94%),124 (1.28),←,
1,"Hall, Barry",26y 112d,115 (46-2-67 40.87%),223 (1.94),27 (12-1-14 46.30%),79 (2.93)
17,"Kennelly, Tadhg",21y 334d,38 (20-0-18 52.63%),14 (0.37),←,
31,"Kirk, Brett",26y 218d,59 (28-1-30 48.31%),28 (0.47),←,
4,"Mathews, Ben",24y 183d,97 (48-1-48 50.00%),16 (0.16),←,
11,"Maxfield, Stuart",31y 52d,248 (122-3-123 49.80%),140 (0.56),159 (87-2-70 55.35%),75 (0.47)
23,"Nicks, Matthew",28y 18d,138 (74-1-63 53.99%),103 (0.75),←,
5,"OKeefe, Ryan",22y 127d,31 (16-0-15 51.61%),22 (0.71),←,
30,"Roberts-Thomson, Lewis",19y 265d,3 (2-0-1 66.67%),2 (0.67),←,
25,"Schauble, Andrew",26y 195d,139 (56-0-83 40.29%),32 (0.23),60 (29-0-31 48.33%),21 (0.35)
36,"Schneider, Adam",19y 19d,10 (6-0-4 60.00%),15 (1.50),←,
16,"Stevens, Scott",21y 136d,21 (8-1-12 40.48%),15 (0.71),←,
35,"Sundqvist, Jarrad",20y 171d,3 (3-0-0 100.00%),,←,
33,"Warfe, Rowan",26y 342d,105 (44-0-61 41.90%),5 (0.05),79 (43-0-36 54.43%),4 (0.05)
10,"Williams, Paul",30y 58d,241 (106-3-132 44.61%),277 (1.15),52 (25-1-26 49.04%),54 (1.04)
Totals,Totals,24y 248d,1988 (956-16-1016 48.09%),1439 (0.72),,
C,"Roos, Paul",39y 338d,20 (12-0-8 60.00%),,←,
